partyId,agent,seedIndex,decisions,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats
lfi,contrarien,52,25,0,0,0,0,0,0,0
lfi,contrarien,53,25,0,0,0,0,0,0,0
lfi,contrarien,54,31,0,0,0,0,0,0,0
lfi,contrarien,55,25,0,0,0,0,0,0,0
lfi,contrarien,56,25,0,0,0,0,0,0,0
lfi,contrarien,57,25,0,0,0,0,0,0,0
lfi,contrarien,58,25,0,0,0,0,0,0,0
lfi,contrarien,59,29,0,0,0,0,0,0,0
ps,aleatoire,0,31,0,0,0,0,0,0,0
ps,aleatoire,1,29,0,0,0,0,0,0,0
ps,aleatoire,2,31,0,0,0,0,0,0,0
ps,aleatoire,3,29,0,0,0,0,0,0,0
ps,aleatoire,4,31,0,0,0,0,0,0,0
ps,aleatoire,5,31,0,0,0,0,0,0,0
ps,aleatoire,6,31,0,0,0,0,0,0,0
ps,aleatoire,7,31,0,0,0,0,0,0,0
ps,aleatoire,8,31,0,0,0,0,0,0,0
ps,aleatoire,9,31,0,0,0,0,0,0,0
ps,aleatoire,10,31,0,0,0,0,0,0,0
ps,aleatoire,11,31,0,0,0,0,0,0,0
ps,aleatoire,12,31,0,0,0,0,0,0,0
ps,aleatoire,13,31,0,0,0,0,0,0,0
ps,aleatoire,14,31,0,0,0,0,0,0,0
ps,aleatoire,15,31,0,0,0,0,0,0,0
ps,aleatoire,16,31,0,0,0,0,0,0,0
ps,aleatoire,17,31,0,0,0,0,0,0,0
ps,aleatoire,18,31,0,0,0,0,0,0,0
ps,aleatoire,19,31,0,0,0,0,0,0,0
ps,aleatoire,20,31,0,0,0,0,0,0,0
ps,aleatoire,21,31,0,0,0,0,0,0,0
ps,aleatoire,22,31,0,0,0,0,0,0,0
ps,aleatoire,23,31,0,0,0,0,0,0,0
ps,aleatoire,24,31,0,0,0,0,0,0,0
ps,aleatoire,25,31,0,0,0,0,0,0,0
ps,aleatoire,26,31,0,0,0,0,0,0,0
ps,aleatoire,27,31,0,0,0,0,0,0,0
ps,aleatoire,28,31,0,0,0,0,0,0,0
ps,aleatoire,29,31,0,0,0,0,0,0,0
ps,aleatoire,30,31,0,0,0,0,0,0,0
ps,aleatoire,31,31,0,0,0,0,0,0,0
ps,aleatoire,32,31,0,0,0,0,0,0,0
ps,aleatoire,33,29,0,0,0,0,0,0,0
ps,aleatoire,34,31,0,0,0,0,0,0,0
ps,aleatoire,35,29,0,0,0,0,0,0,0
ps,aleatoire,36,31,0,0,0,0,0,0,0
ps,aleatoire,37,31,0,0,0,0,0,0,0
ps,aleatoire,38,31,0,0,0,0,0,0,0
ps,aleatoire,39,31,0,0,0,0,0,0,0
ps,aleatoire,40,31,0,0,0,0,0,0,0
ps,aleatoire,41,31,0,0,0,0,0,0,0
ps,aleatoire,42,31,0,0,0,0,0,0,0
ps,aleatoire,43,25,0,0,0,0,0,0,0
ps,aleatoire,44,31,0,0,0,0,0,0,0
ps,aleatoire,45,31,0,0,0,0,0,0,0
ps,aleatoire,46,31,0,0,0,0,0,0,0
ps,aleatoire,47,31,0,0,0,0,0,0,0
ps,aleatoire,48,31,0,0,0,0,0,0,0
ps,aleatoire,49,29,0,0,0,0,0,0,0
ps,aleatoire,50,31,0,0,0,0,0,0,0
ps,aleatoire,51,31,0,0,0,0,0,0,0
ps,aleatoire,52,31,0,0,0,0,0,0,0
ps,aleatoire,53,31,0,0,0,0,0,0,0
ps,aleatoire,54,31,0,0,0,0,0,0,0
ps,aleatoire,55,31,0,0,0,0,0,0,0
ps,aleatoire,56,31,0,0,0,0,0,0,0
ps,aleatoire,57,31,0,0,0,0,0,0,0
ps,aleatoire,58,31,0,0,0,0,0,0,0
ps,aleatoire,59,31,0,0,0,0,0,0,0
ps,prudent,0,31,0,0,0,0,0,0,0
ps,prudent,1,29,0,0,0,0,0,0,0
ps,prudent,2,31,0,0,0,0,0,0,0
ps,prudent,3,29,0,0,0,0,0,0,0
ps,prudent,4,31,0,0,0,0,0,0,0
ps,prudent,5,31,0,0,0,0,0,0,0
ps,prudent,6,31,0,0,0,0,0,0,0
ps,prudent,7,31,0,0,0,0,0,0,0
ps,prudent,8,31,0,0,0,0,0,0,0
ps,prudent,9,31,0,0,0,0,0,0,0
ps,prudent,10,31,0,0,0,0,0,0,0
ps,prudent,11,31,0,0,0,0,0,0,0
ps,prudent,12,31,0,0,0,0,0,0,0
ps,prudent,13,31,0,0,0,0,0,0,0
ps,prudent,14,31,0,0,0,0,0,0,0
ps,prudent,15,31,0,0,0,0,0,0,0
ps,prudent,16,31,0,0,0,0,0,0,0
ps,prudent,17,31,0,0,0,0,0,0,0
ps,prudent,18,31,0,0,0,0,0,0,0
ps,prudent,19,31,0,0,0,0,0,0,0
ps,prudent,20,31,0,0,0,0,0,0,0
ps,prudent,21,31,0,0,0,0,0,0,0
ps,prudent,22,31,0,0,0,0,0,0,0
ps,prudent,23,31,0,0,0,0,0,0,0
ps,prudent,24,31,0,0,0,0,0,0,0
ps,prudent,25,31,0,0,0,0,0,0,0
ps,prudent,26,31,0,0,0,0,0,0,0
ps,prudent,27,31,0,0,0,0,0,0,0
ps,prudent,28,31,0,0,0,0,0,0,0
ps,prudent,29,31,0,0,0,0,0,0,0
ps,prudent,30,31,0,0,0,0,0,0,0
ps,prudent,31,31,0,0,0,0,0,0,0
ps,prudent,32,31,0,0,0,0,0,0,0
ps,prudent,33,29,0,0,0,0,0,0,0
ps,prudent,34,31,0,0,0,0,0,0,0
ps,prudent,35,31,0,0,0,0,0,0,0
ps,prudent,36,31,0,0,0,0,0,0,0
ps,prudent,37,31,0,0,0,0,0,0,0
ps,prudent,38,31,0,0,0,0,0,0,0
ps,prudent,39,31,0,0,0,0,0,0,0
ps,prudent,40,31,0,0,0,0,0,0,0
ps,prudent,41,31,0,0,0,0,0,0,0
ps,prudent,42,31,0,0,0,0,0,0,0
ps,prudent,43,31,0,0,0,0,0,0,0
ps,prudent,44,31,0,0,0,0,0,0,0
ps,prudent,45,31,0,0,0,0,0,0,0
ps,prudent,46,31,0,0,0,0,0,0,0
ps,prudent,47,31,0,0,0,0,0,0,0
ps,prudent,48,31,0,0,0,0,0,0,0
ps,prudent,49,31,0,0,0,0,0,0,0
ps,prudent,50,31,0,0,0,0,0,0,0
ps,prudent,51,29,0,0,0,0,0,0,0
ps,prudent,52,31,0,0,0,0,0,0,0
ps,prudent,53,31,0,0,0,0,0,0,0
ps,prudent,54,31,0,0,0,0,0,0,0
ps,prudent,55,31,0,0,0,0,0,0,0
ps,prudent,56,31,0,0,0,0,0,0,0
ps,prudent,57,31,0,0,0,0,0,0,0
ps,prudent,58,31,0,0,0,0,0,0,0
ps,prudent,59,31,0,0,0,0,0,0,0
ps,risque,0,31,0,0,0,0,0,0,0
ps,risque,1,31,0,0,0,0,0,0,0
ps,risque,2,31,0,0,0,0,0,0,0
ps,risque,3,29,0,0,0,0,0,0,0
ps,risque,4,31,0,0,0,0,0,0,0
ps,risque,5,31,0,0,0,0,0,0,0
ps,risque,6,31,0,0,0,0,0,0,0
ps,risque,7,31,0,0,0,0,0,0,0
ps,risque,8,31,0,0,0,0,0,0,0
ps,risque,9,31,0,0,0,0,0,0,0
ps,risque,10,31,0,0,0,0,0,0,0
ps,risque,11,31,0,0,0,0,0,0,0
ps,risque,12,31,0,0,0,0,0,0,0
ps,risque,13,31,0,0,0,0,0,0,0
ps,risque,14,31,0,0,0,0,0,0,0
ps,risque,15,31,0,0,0,0,0,0,0
ps,risque,16,31,0,0,0,0,0,0,0
ps,risque,17,31,0,0,0,0,0,0,0
ps,risque,18,31,0,0,0,0,0,0,0
ps,risque,19,31,0,0,0,0,0,0,0
ps,risque,20,31,0,0,0,0,0,0,0
ps,risque,21,31,0,0,0,0,0,0,0
ps,risque,22,31,0,0,0,0,0,0,0
ps,risque,23,31,0,0,0,0,0,0,0
ps,risque,24,31,0,0,0,0,0,0,0
ps,risque,25,31,0,0,0,0,0,0,0
ps,risque,26,31,0,0,0,0,0,0,0
ps,risque,27,31,0,0,0,0,0,0,0
ps,risque,28,31,0,0,0,0,0,0,0
ps,risque,29,31,0,0,0,0,0,0,0
ps,risque,30,31,0,0,0,0,0,0,0
ps,risque,31,31,0,0,0,0,0,0,0
ps,risque,32,31,0,0,0,0,0,0,0
ps,risque,33,31,0,0,0,0,0,0,0
ps,risque,34,29,0,0,0,0,0,0,0
ps,risque,35,29,0,0,0,0,0,0,0
ps,risque,36,31,0,0,0,0,0,0,0
ps,risque,37,31,0,0,0,0,0,0,0
ps,risque,38,31,0,0,0,0,0,0,0
ps,risque,39,31,0,0,0,0,0,0,0
ps,risque,40,31,0,0,0,0,0,0,0
ps,risque,41,31,0,0,0,0,0,0,0
ps,risque,42,31,0,0,0,0,0,0,0
ps,risque,43,31,0,0,0,0,0,0,0
ps,risque,44,31,0,0,0,0,0,0,0
ps,risque,45,31,0,0,0,0,0,0,0
ps,risque,46,31,0,0,0,0,0,0,0
ps,risque,47,31,0,0,0,0,0,0,0
ps,risque,48,31,0,0,0,0,0,0,0
ps,risque,49,31,0,0,0,0,0,0,0
ps,risque,50,31,0,0,0,0,0,0,0
ps,risque,51,31,0,0,0,0,0,0,0
ps,risque,52,31,0,0,0,0,0,0,0
ps,risque,53,31,0,0,0,0,0,0,0
ps,risque,54,31,0,0,0,0,0,0,0
ps,risque,55,31,0,0,0,0,0,0,0
ps,risque,56,31,0,0,0,0,0,0,0
ps,risque,57,31,0,0,0,0,0,0,0
ps,risque,58,31,0,0,0,0,0,0,0
ps,risque,59,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,0,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,1,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,2,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,3,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,4,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,5,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,6,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,7,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,8,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,9,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,10,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,11,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,12,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,13,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,14,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,15,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,16,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,17,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,18,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,19,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,20,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,21,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,22,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,23,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,24,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,25,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,26,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,27,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,28,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,29,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,30,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,31,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,32,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,33,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,34,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,35,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,36,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,37,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,38,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,39,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,40,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,41,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,42,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,43,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,44,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,45,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,46,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,47,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,48,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,49,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,50,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,51,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,52,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,53,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,54,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,55,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,56,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,57,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,58,31,0,0,0,0,0,0,0
ps,ideologiquement_coherent,59,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,0,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,1,25,0,0,0,0,0,0,0
ps,opportuniste_electoral,2,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,3,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,4,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,5,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,6,25,0,0,0,0,0,0,0
ps,opportuniste_electoral,7,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,8,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,9,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,10,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,11,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,12,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,13,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,14,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,15,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,16,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,17,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,18,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,19,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,20,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,21,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,22,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,23,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,24,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,25,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,26,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,27,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,28,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,29,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,30,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,31,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,32,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,33,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,34,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,35,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,36,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,37,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,38,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,39,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,40,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,41,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,42,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,43,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,44,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,45,25,0,0,0,0,0,0,0
ps,opportuniste_electoral,46,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,47,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,48,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,49,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,50,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,51,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,52,29,0,0,0,0,0,0,0
ps,opportuniste_electoral,53,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,54,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,55,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,56,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,57,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,58,31,0,0,0,0,0,0,0
ps,opportuniste_electoral,59,31,0,0,0,0,0,0,0
ps,parti_dabord,0,31,0,0,0,0,0,0,0
ps,parti_dabord,1,31,0,0,0,0,0,0,0
ps,parti_dabord,2,31,0,0,0,0,0,0,0
ps,parti_dabord,3,31,0,0,0,0,0,0,0
ps,parti_dabord,4,31,0,0,0,0,0,0,0
ps,parti_dabord,5,31,0,0,0,0,0,0,0
ps,parti_dabord,6,31,0,0,0,0,0,0,0
ps,parti_dabord,7,31,0,0,0,0,0,0,0
ps,parti_dabord,8,31,0,0,0,0,0,0,0
ps,parti_dabord,9,31,0,0,0,0,0,0,0
ps,parti_dabord,10,31,0,0,0,0,0,0,0
ps,parti_dabord,11,31,0,0,0,0,0,0,0
ps,parti_dabord,12,31,0,0,0,0,0,0,0
ps,parti_dabord,13,31,0,0,0,0,0,0,0
ps,parti_dabord,14,31,0,0,0,0,0,0,0
ps,parti_dabord,15,31,0,0,0,0,0,0,0
ps,parti_dabord,16,31,0,0,0,0,0,0,0
ps,parti_dabord,17,31,0,0,0,0,0,0,0
ps,parti_dabord,18,31,0,0,0,0,0,0,0
ps,parti_dabord,19,31,0,0,0,0,0,0,0
ps,parti_dabord,20,31,0,0,0,0,0,0,0
ps,parti_dabord,21,31,0,0,0,0,0,0,0
ps,parti_dabord,22,31,0,0,0,0,0,0,0
ps,parti_dabord,23,29,0,0,0,0,0,0,0
ps,parti_dabord,24,31,0,0,0,0,0,0,0
ps,parti_dabord,25,31,0,0,0,0,0,0,0
ps,parti_dabord,26,29,0,0,0,0,0,0,0
ps,parti_dabord,27,31,0,0,0,0,0,0,0
ps,parti_dabord,28,31,0,0,0,0,0,0,0
ps,parti_dabord,29,31,0,0,0,0,0,0,0
ps,parti_dabord,30,31,0,0,0,0,0,0,0
ps,parti_dabord,31,31,0,0,0,0,0,0,0
ps,parti_dabord,32,31,0,0,0,0,0,0,0
ps,parti_dabord,33,31,0,0,0,0,0,0,0
ps,parti_dabord,34,31,0,0,0,0,0,0,0
ps,parti_dabord,35,31,0,0,0,0,0,0,0
ps,parti_dabord,36,31,0,0,0,0,0,0,0
ps,parti_dabord,37,31,0,0,0,0,0,0,0
ps,parti_dabord,38,31,0,0,0,0,0,0,0
ps,parti_dabord,39,31,0,0,0,0,0,0,0
ps,parti_dabord,40,31,0,0,0,0,0,0,0
ps,parti_dabord,41,31,0,0,0,0,0,0,0
ps,parti_dabord,42,31,0,0,0,0,0,0,0
ps,parti_dabord,43,31,0,0,0,0,0,0,0
ps,parti_dabord,44,31,0,0,0,0,0,0,0
ps,parti_dabord,45,31,0,0,0,0,0,0,0
ps,parti_dabord,46,31,0,0,0,0,0,0,0
ps,parti_dabord,47,31,0,0,0,0,0,0,0
ps,parti_dabord,48,31,0,0,0,0,0,0,0
ps,parti_dabord,49,29,0,0,0,0,0,0,0
ps,parti_dabord,50,31,0,0,0,0,0,0,0
ps,parti_dabord,51,29,0,0,0,0,0,0,0
ps,parti_dabord,52,31,0,0,0,0,0,0,0
ps,parti_dabord,53,31,0,0,0,0,0,0,0
ps,parti_dabord,54,31,0,0,0,0,0,0,0
ps,parti_dabord,55,31,0,0,0,0,0,0,0
ps,parti_dabord,56,31,0,0,0,0,0,0,0
ps,parti_dabord,57,31,0,0,0,0,0,0,0
ps,parti_dabord,58,31,0,0,0,0,0,0,0
ps,parti_dabord,59,31,0,0,0,0,0,0,0
ps,mediatique,0,31,0,0,0,0,0,0,0
ps,mediatique,1,31,0,0,0,0,0,0,0
ps,mediatique,2,31,0,0,0,0,0,0,0
ps,mediatique,3,29,0,0,0,0,0,0,0
ps,mediatique,4,31,0,0,0,0,0,0,0
ps,mediatique,5,31,0,0,0,0,0,0,0
ps,mediatique,6,31,0,0,0,0,0,0,0
ps,mediatique,7,31,0,0,0,0,0,0,0
ps,mediatique,8,31,0,0,0,0,0,0,0
ps,mediatique,9,29,0,0,0,0,0,0,0
ps,mediatique,10,29,0,0,0,0,0,0,0
ps,mediatique,11,31,0,0,0,0,0,0,0
ps,mediatique,12,29,0,0,0,0,0,0,0
ps,mediatique,13,31,0,0,0,0,0,0,0
ps,mediatique,14,31,0,0,0,0,0,0,0
ps,mediatique,15,31,0,0,0,0,0,0,0
ps,mediatique,16,31,0,0,0,0,0,0,0
ps,mediatique,17,31,0,0,0,0,0,0,0
ps,mediatique,18,31,0,0,0,0,0,0,0
ps,mediatique,19,31,0,0,0,0,0,0,0
ps,mediatique,20,31,0,0,0,0,0,0,0
ps,mediatique,21,31,0,0,0,0,0,0,0
ps,mediatique,22,31,0,0,0,0,0,0,0
ps,mediatique,23,29,0,0,0,0,0,0,0
ps,mediatique,24,31,0,0,0,0,0,0,0
ps,mediatique,25,31,0,0,0,0,0,0,0
ps,mediatique,26,31,0,0,0,0,0,0,0
ps,mediatique,27,31,0,0,0,0,0,0,0
ps,mediatique,28,31,0,0,0,0,0,0,0
ps,mediatique,29,31,0,0,0,0,0,0,0
ps,mediatique,30,31,0,0,0,0,0,0,0
ps,mediatique,31,31,0,0,0,0,0,0,0
ps,mediatique,32,31,0,0,0,0,0,0,0
ps,mediatique,33,31,0,0,0,0,0,0,0
ps,mediatique,34,31,0,0,0,0,0,0,0
ps,mediatique,35,31,0,0,0,0,0,0,0
ps,mediatique,36,31,0,0,0,0,0,0,0
ps,mediatique,37,31,0,0,0,0,0,0,0
ps,mediatique,38,31,0,0,0,0,0,0,0
ps,mediatique,39,29,0,0,0,0,0,0,0
ps,mediatique,40,31,0,0,0,0,0,0,0
ps,mediatique,41,31,0,0,0,0,0,0,0
ps,mediatique,42,29,0,0,0,0,0,0,0
ps,mediatique,43,31,0,0,0,0,0,0,0
ps,mediatique,44,31,0,0,0,0,0,0,0
ps,mediatique,45,25,0,0,0,0,0,0,0
ps,mediatique,46,31,0,0,0,0,0,0,0
ps,mediatique,47,31,0,0,0,0,0,0,0
ps,mediatique,48,31,0,0,0,0,0,0,0
ps,mediatique,49,25,0,0,0,0,0,0,0
ps,mediatique,50,31,0,0,0,0,0,0,0
ps,mediatique,51,31,0,0,0,0,0,0,0
ps,mediatique,52,29,0,0,0,0,0,0,0
ps,mediatique,53,31,0,0,0,0,0,0,0
ps,mediatique,54,31,0,0,0,0,0,0,0
ps,mediatique,55,31,0,0,0,0,0,0,0
ps,mediatique,56,31,0,0,0,0,0,0,0
ps,mediatique,57,31,0,0,0,0,0,0,0
ps,mediatique,58,31,0,0,0,0,0,0,0
ps,mediatique,59,29,0,0,0,0,0,0,0
ps,contrarien,0,25,0,0,0,0,0,0,0
ps,contrarien,1,31,0,0,0,0,0,0,0
ps,contrarien,2,25,0,0,0,0,0,0,0
ps,contrarien,3,25,0,0,0,0,0,0,0
ps,contrarien,4,25,0,0,0,0,0,0,0
ps,contrarien,5,25,0,0,0,0,0,0,0
ps,contrarien,6,25,0,0,0,0,0,0,0
ps,contrarien,7,25,0,0,0,0,0,0,0
ps,contrarien,8,25,0,0,0,0,0,0,0
ps,contrarien,9,25,0,0,0,0,0,0,0
ps,contrarien,10,25,0,0,0,0,0,0,0
ps,contrarien,11,25,0,0,0,0,0,0,0
ps,contrarien,12,25,0,0,0,0,0,0,0
ps,contrarien,13,25,0,0,0,0,0,0,0
ps,contrarien,14,29,0,0,0,0,0,0,0
ps,contrarien,15,31,0,0,0,0,0,0,0
ps,contrarien,16,25,0,0,0,0,0,0,0
ps,contrarien,17,31,0,0,0,0,0,0,0
ps,contrarien,18,31,0,0,0,0,0,0,0
ps,contrarien,19,25,0,0,0,0,0,0,0
ps,contrarien,20,25,0,0,0,0,0,0,0
ps,contrarien,21,31,0,0,0,0,0,0,0
ps,contrarien,22,25,0,0,0,0,0,0,0
ps,contrarien,23,25,0,0,0,0,0,0,0
ps,contrarien,24,29,0,0,0,0,0,0,0
ps,contrarien,25,31,0,0,0,0,0,0,0
ps,contrarien,26,25,0,0,0,0,0,0,0
ps,contrarien,27,29,0,0,0,0,0,0,0
ps,contrarien,28,31,0,0,0,0,0,0,0
ps,contrarien,29,25,0,0,0,0,0,0,0
ps,contrarien,30,29,0,0,0,0,0,0,0
ps,contrarien,31,31,0,0,0,0,0,0,0
ps,contrarien,32,31,0,0,0,0,0,0,0
ps,contrarien,33,25,0,0,0,0,0,0,0
ps,contrarien,34,31,0,0,0,0,0,0,0
ps,contrarien,35,31,0,0,0,0,0,0,0
ps,contrarien,36,31,0,0,0,0,0,0,0
ps,contrarien,37,31,0,0,0,0,0,0,0
ps,contrarien,38,25,0,0,0,0,0,0,0
ps,contrarien,39,25,0,0,0,0,0,0,0
ps,contrarien,40,25,0,0,0,0,0,0,0
ps,contrarien,41,25,0,0,0,0,0,0,0
ps,contrarien,42,31,0,0,0,0,0,0,0
ps,contrarien,43,25,0,0,0,0,0,0,0
ps,contrarien,44,25,0,0,0,0,0,0,0
ps,contrarien,45,25,0,0,0,0,0,0,0
ps,contrarien,46,25,0,0,0,0,0,0,0
ps,contrarien,47,25,0,0,0,0,0,0,0
ps,contrarien,48,25,0,0,0,0,0,0,0
ps,contrarien,49,29,0,0,0,0,0,0,0
ps,contrarien,50,29,0,0,0,0,0,0,0
ps,contrarien,51,25,0,0,0,0,0,0,0
ps,contrarien,52,31,0,0,0,0,0,0,0
ps,contrarien,53,25,0,0,0,0,0,0,0
ps,contrarien,54,25,0,0,0,0,0,0,0
ps,contrarien,55,25,0,0,0,0,0,0,0
ps,contrarien,56,31,0,0,0,0,0,0,0
ps,contrarien,57,29,0,0,0,0,0,0,0
ps,contrarien,58,31,0,0,0,0,0,0,0
ps,contrarien,59,31,0,0,0,0,0,0,0
ecologistes,aleatoire,0,31,0,0,0,0,0,0,0
ecologistes,aleatoire,1,25,0,0,0,0,0,0,0
ecologistes,aleatoire,2,31,0,0,0,0,0,0,0
ecologistes,aleatoire,3,31,0,0,0,0,0,0,0
ecologistes,aleatoire,4,31,0,0,0,0,0,0,0
ecologistes,aleatoire,5,25,0,0,0,0,0,0,0
ecologistes,aleatoire,6,29,0,0,0,0,0,0,0
ecologistes,aleatoire,7,31,0,0,0,0,0,0,0
ecologistes,aleatoire,8,31,0,0,0,0,0,0,0
ecologistes,aleatoire,9,25,0,0,0,0,0,0,0
ecologistes,aleatoire,10,29,0,0,0,0,0,0,0
ecologistes,aleatoire,11,31,0,0,0,0,0,0,0
ecologistes,aleatoire,12,25,0,0,0,0,0,0,0
ecologistes,aleatoire,13,31,0,0,0,0,0,0,0
ecologistes,aleatoire,14,31,0,0,0,0,0,0,0
ecologistes,aleatoire,15,31,0,0,0,0,0,0,0
ecologistes,aleatoire,16,31,0,0,0,0,0,0,0
ecologistes,aleatoire,17,25,0,0,0,0,0,0,0
