partyId,partyKind,agent,seedIndex,seed,methodId,decisions,qualified,won,finalScore,firstRoundScore,secondRoundScore,progression,progressionNormalized,endingId,finalRank,achievementsUnlocked,valid,statementCount,contradictionCount,abruptReversalCount,actorMemoryEntries,activeRelationsAtEnd,opponentActionCount,opponentActionKinds,alliancesFormed,candidateReplacements,narrativeThreadsStarted,narrativeThreadsResolved,narrativeThreadsFailed,ideologyMovementTotal,ideologyMovementMax,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats,finalSignature
lfi,existing,aleatoire,0,post-audit-0,field_first,29,true,false,74,16.1,45.5,3.1,0.182,runoff_defeat,1,11,true,7,0,0,0,6,71,alliance|crisis|endorsement|strategy,2,0,0,0,0,15.98,10.42,0,0,0,0,0,0,0,49bfab0e50f030d0627438b701b4b25fcfc1a0d7
lfi,existing,aleatoire,1,post-audit-1,presidential,31,true,true,77,14.2,55.7,1.2,0.08,president,1,17,true,7,0,0,0,6,76,alliance|crisis|endorsement|strategy,1,0,0,0,0,17.51,7.62,0,0,0,0,0,0,0,c83d14d13b1f54f126d86eee5cb636c164773467
lfi,existing,aleatoire,2,post-audit-2,rupture,29,true,false,72,16.5,42.1,3.5,0.175,runoff_defeat,1,11,true,10,0,1,0,5,69,alliance|crisis|endorsement|strategy,0,0,1,0,0,26.83,18.18,0,0,0,0,0,0,0,8ada1888e53c1c6d82e530b86f0fa8778eb13c6a
lfi,existing,aleatoire,3,post-audit-3,digital,31,true,true,75,13.7,54.2,0.7,0.044,president,1,18,true,4,0,0,4,6,77,alliance|crisis|endorsement|replacement|strategy,2,1,1,1,0,7.54,3.9,0,0,0,0,0,0,0,40769a33d6e141c21e2d4fc364680020da77d51b
lfi,existing,aleatoire,4,post-audit-4,union,29,true,false,75,16,48.2,3,0.2,runoff_defeat,1,14,true,7,0,0,1,6,69,alliance|crisis|endorsement|strategy,2,0,0,0,0,8.05,2.34,0,0,0,0,0,0,0,9e82c3f71368519cea643ccdc5e69c0e7f9408f0
lfi,existing,aleatoire,5,post-audit-5,field_first,29,true,false,70,16.3,46.9,3.3,0.22,runoff_defeat,1,12,true,8,2,0,3,7,75,alliance|crisis|endorsement|strategy,2,0,2,2,0,12.34,11.22,0,0,0,0,0,0,0,6780f70e35e7e3026706e9edcf135397f3a92d98
lfi,existing,aleatoire,6,post-audit-6,presidential,29,true,false,73,15.8,48.1,2.8,0.156,runoff_defeat,1,13,true,9,0,0,2,5,63,alliance|crisis|strategy,2,0,2,0,0,22.15,18.72,0,0,0,0,0,0,0,ecdcd201ab23745b77a068d3cb9e4f4171afd45e
lfi,existing,aleatoire,7,post-audit-7,rupture,29,true,false,73,15.4,45.6,2.4,0.16,runoff_defeat,1,15,true,9,0,0,0,7,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,10.46,3.98,0,0,0,0,0,0,0,f4a642e611d2a159fefacac40028afbb9271d9e7
lfi,existing,aleatoire,8,post-audit-8,digital,29,true,false,72,15.3,46.3,2.3,0.153,runoff_defeat,1,13,true,8,0,0,1,6,67,alliance|crisis|endorsement|strategy,0,0,0,0,0,25.51,13.14,0,0,0,0,0,0,0,ae66d3424c31f44c606082c2e03e5f736ee22160
lfi,existing,aleatoire,9,post-audit-9,union,31,true,true,75,17.1,51.5,4.1,0.228,president,1,16,true,11,1,2,1,6,78,alliance|crisis|endorsement|strategy,0,0,0,0,0,20.78,9.9,0,0,0,0,0,0,0,ebc07c8b346d0282ecedb88dbcb0243564824393
lfi,existing,aleatoire,10,post-audit-10,field_first,31,true,true,76,14.9,56.6,1.9,0.127,president,1,15,true,6,0,0,3,6,73,alliance|crisis|strategy,0,0,1,1,0,11.15,9.02,0,0,0,0,0,0,0,948eda5bbef1b59fb7379170bbf186d415ff40d2
lfi,existing,aleatoire,11,post-audit-11,presidential,31,true,true,75,15.8,51.6,2.8,0.187,president,1,15,true,13,0,1,0,7,77,alliance|crisis|endorsement|strategy,1,0,1,1,0,23.89,12.21,0,0,0,0,0,0,0,83e49f39ebe8f7607e9ebf45b6528695847689aa
lfi,existing,aleatoire,12,post-audit-12,rupture,31,true,true,74,15.9,55.7,2.9,0.193,president,2,15,true,4,0,0,2,6,75,alliance|crisis|endorsement|strategy,0,0,2,1,0,3.73,3.73,0,0,0,0,0,0,0,6a00c4b26e8b41ddee16b3a4a802170751137e1e
lfi,existing,aleatoire,13,post-audit-13,digital,31,true,true,79,17.1,54.7,4.1,0.241,president,1,16,true,10,1,0,3,6,70,alliance|crisis|endorsement|replacement|strategy,0,1,2,1,0,20.62,8.63,0,0,0,0,0,0,0,39da9d4406fcc0777e43c1fc59e9ffcacbd515ef
lfi,existing,aleatoire,14,post-audit-14,union,29,true,false,67,14.5,45,1.5,0.088,runoff_defeat,1,11,true,7,0,1,3,7,66,alliance|crisis|endorsement|strategy,1,0,1,1,0,9.6,3.34,0,0,0,0,0,0,0,636a1b8772f112b476b26076c82fcd28cfbcab8c
lfi,existing,aleatoire,15,post-audit-15,field_first,31,true,true,79,18.5,52.2,5.5,0.306,president,1,16,true,12,0,3,1,5,70,alliance|crisis|endorsement|strategy,0,0,0,0,0,21.23,13.15,0,0,0,0,0,0,0,683b7240e0f4a500b281580109689c13bb4af7ed
lfi,existing,aleatoire,16,post-audit-16,presidential,31,true,true,75,13.5,54.7,0.5,0.033,president,1,19,true,11,1,0,1,5,73,alliance|crisis|endorsement|strategy,2,0,1,0,0,21.89,5.74,0,0,0,0,0,0,0,5cd820b7daf6026878f8b2cedd6a221f303a6180
lfi,existing,aleatoire,17,post-audit-17,rupture,29,true,false,66,13.9,47.2,0.9,0.05,runoff_defeat,1,14,true,8,1,0,3,6,61,alliance|crisis|strategy,0,0,1,1,0,16.97,12.9,0,0,0,0,0,0,0,dcfda0e30f6b8db6cd2522daf06dfc33b3450f25
lfi,existing,aleatoire,18,post-audit-18,digital,29,true,false,76,17.8,49.9,4.8,0.282,runoff_defeat,1,13,true,10,0,1,0,6,69,alliance|crisis|endorsement|strategy,0,0,0,0,0,19.11,8.52,0,0,0,0,0,0,0,66b99831ff018a333fecbf92f009a2a106e884dc
lfi,existing,aleatoire,19,post-audit-19,union,31,true,true,76,13.7,60.6,0.7,0.047,president,1,17,true,9,0,0,2,7,79,alliance|crisis|endorsement|replacement|strategy,1,1,0,0,0,18.44,8.62,0,0,0,0,0,0,0,b0c5b0450320cf49c0e290a69e9dd56180b5df75
lfi,existing,aleatoire,20,post-audit-20,field_first,31,true,true,81,15.6,59.4,2.6,0.173,president,1,17,true,10,0,0,2,7,75,alliance|crisis|endorsement|strategy,2,0,2,0,0,21.33,7.17,0,0,0,0,0,0,0,dff4e6b3b38d7fc688490defc85a93f960cd3c5b
lfi,existing,aleatoire,21,post-audit-21,presidential,31,true,true,80,15.3,55.2,2.3,0.153,president,1,18,true,9,0,0,3,5,75,alliance|crisis|strategy,0,0,1,1,0,19.19,11.56,0,0,0,0,0,0,0,5f24560a5d86bba4debd30aa0907cc8b772d1f6b
lfi,existing,aleatoire,22,post-audit-22,rupture,31,true,true,80,15.8,51.3,2.8,0.187,president,1,20,true,10,1,0,2,6,79,alliance|crisis|endorsement|strategy,2,0,0,0,0,13.65,5.39,0,0,0,0,0,0,0,58559427b0547bdb1f6d8c4d2d3e0bfb5dacc612
lfi,existing,aleatoire,23,post-audit-23,digital,31,true,true,79,17.1,53.7,4.1,0.273,president,1,18,true,5,0,1,0,5,73,alliance|crisis|endorsement|strategy,2,0,0,0,0,13.09,5.73,0,0,0,0,0,0,0,d72358800a9c3d8759060752da0fcd6e9f1f4bb5
lfi,existing,aleatoire,24,post-audit-24,union,31,true,true,81,16.3,51.1,3.3,0.183,president,1,17,true,9,0,0,0,5,79,alliance|crisis|endorsement|strategy,2,0,1,1,0,21.1,11.25,0,0,0,0,0,0,0,bc6659f4d3a88b71b62a608b54973749ba2267f5
lfi,existing,aleatoire,25,post-audit-25,field_first,29,true,false,76,18.2,43.9,5.2,0.347,runoff_defeat,1,11,true,7,1,0,0,6,74,alliance|crisis|endorsement|replacement|strategy,0,1,1,1,0,14.42,6.01,0,0,0,0,0,0,0,cc4bf50b45449490907986372507fae4d46ab390
lfi,existing,aleatoire,26,post-audit-26,presidential,29,true,false,72,15.9,46,2.9,0.193,runoff_defeat,1,11,true,7,0,0,5,6,67,alliance|crisis|endorsement|strategy,0,0,2,2,0,14.42,5.47,0,0,0,0,0,0,0,f4df0e72afef433976e3185037d6d5189ad1df4f
lfi,existing,aleatoire,27,post-audit-27,rupture,29,true,false,68,14.1,45.3,1.1,0.065,runoff_defeat,1,15,true,13,0,0,3,7,71,alliance|crisis|endorsement|strategy,0,0,3,1,0,26.51,13.65,0,0,0,0,0,0,0,a79092c2158994f66a2130a47bb3c754c3fb978a
lfi,existing,aleatoire,28,post-audit-28,digital,29,true,false,70,14.8,45.3,1.8,0.12,runoff_defeat,1,16,true,9,1,0,4,6,58,alliance|strategy,0,0,2,2,0,18.36,5.47,0,0,0,0,0,0,0,394dcf8acfa7900ac8d53fde75ea5d1c725e2d98
lfi,existing,aleatoire,29,post-audit-29,union,29,true,false,70,14.3,45.4,1.3,0.087,runoff_defeat,1,13,true,11,0,1,2,7,71,alliance|crisis|endorsement|strategy,1,0,2,1,0,15.19,5.91,0,0,0,0,0,0,0,cc87259ee307e0439eb2fd317c0ccee5cb90e5c5
lfi,existing,aleatoire,30,post-audit-30,field_first,31,true,true,78,15,51.4,2,0.133,president,1,15,true,8,1,0,4,7,76,alliance|crisis|endorsement|strategy,0,0,2,1,0,15.66,4.13,0,0,0,0,0,0,0,437b13b77218d11ffa67648278b25642d7a92c86
lfi,existing,aleatoire,31,post-audit-31,presidential,31,true,true,84,18.9,51.4,5.9,0.347,president,1,16,true,8,0,1,0,7,75,alliance|crisis|endorsement|strategy,1,0,1,1,0,17.3,7.61,0,0,0,0,0,0,0,755709005873bdea93420e715ad1a941d3cd2951
lfi,existing,aleatoire,32,post-audit-32,rupture,31,true,true,85,18.7,53,5.7,0.38,president,1,19,true,9,0,0,1,5,71,alliance|crisis|endorsement|strategy,0,0,1,1,0,18.16,8.42,0,0,0,0,0,0,0,fb93a55fcb331ee85c330ea27b56cb9b72169267
lfi,existing,aleatoire,33,post-audit-33,digital,31,true,true,76,14.5,53.9,1.5,0.1,president,1,18,true,5,0,0,0,6,79,alliance|crisis|endorsement|strategy,0,0,0,0,0,10.94,5.01,0,0,0,0,0,0,0,9dfb361e9bc5b5b629c6a715bb49623babd31ec9
lfi,existing,aleatoire,34,post-audit-34,union,31,true,true,75,14.8,52.5,1.8,0.106,president,1,16,true,8,0,1,1,6,70,alliance|crisis|endorsement|strategy,2,0,0,0,0,8.04,3.83,0,0,0,0,0,0,0,5b0610087aaa814d8aaefdf71f5480aa557971a2
lfi,existing,aleatoire,35,post-audit-35,field_first,29,true,false,67,14.2,43.6,1.2,0.067,runoff_defeat,2,11,true,9,0,1,1,6,66,alliance|crisis|endorsement|strategy,0,0,2,1,0,19.21,14.25,0,0,0,0,0,0,0,cdd0d5a85b8481553dca4b9895afbe4803f64733
lfi,existing,aleatoire,36,post-audit-36,presidential,31,true,true,81,15.7,51.5,2.7,0.18,president,1,16,true,10,0,0,3,5,71,alliance|crisis|endorsement|strategy,2,0,1,0,0,20.13,7.55,0,0,0,0,0,0,0,7b746c2af69b03f0555b2bd6c2a12d9f049a0ee3
lfi,existing,aleatoire,37,post-audit-37,rupture,31,true,true,82,17.5,63.9,4.5,0.265,president,1,17,true,8,0,0,0,7,80,crisis|endorsement|replacement|strategy,1,2,0,0,0,8.77,5.97,0,0,0,0,0,0,0,a067622e993daf7691187d1579e3df39c16996e7
lfi,existing,aleatoire,38,post-audit-38,digital,31,true,true,82,17.5,56.7,4.5,0.3,president,1,17,true,9,0,0,0,7,76,alliance|crisis|endorsement|strategy,0,0,0,0,0,23.43,15.94,0,0,0,0,0,0,0,ff47e201ef6ad1447a288d20b0bfe0f87004c5d2
lfi,existing,aleatoire,39,post-audit-39,union,31,true,true,78,15.7,59.3,2.7,0.18,president,1,16,true,12,1,0,3,7,73,alliance|crisis|endorsement|strategy,0,0,1,1,0,26.06,15.85,0,0,0,0,0,0,0,46143c1b8d3efc98f7b635fcd39af776179f14b3
lfi,existing,aleatoire,40,post-audit-40,field_first,29,true,false,75,15.8,47.9,2.8,0.187,runoff_defeat,1,15,true,10,0,0,3,5,58,alliance|crisis|endorsement|strategy,0,0,2,1,0,24.85,11.5,0,0,0,0,0,0,0,0f8004ec9e592afa4b7adcea270debb1dcfb4067
lfi,existing,aleatoire,41,post-audit-41,presidential,31,true,true,68,13.6,52.6,0.6,0.04,president,1,16,true,9,0,3,1,5,67,alliance|crisis|strategy,0,0,0,0,0,16.5,8.8,0,0,0,0,0,0,0,cc38e2cb6b7d5b0191dc6c4fc95a5e3ab1339cb8
lfi,existing,aleatoire,42,post-audit-42,rupture,29,true,false,70,16.4,48.8,3.4,0.2,runoff_defeat,1,11,true,8,0,1,3,6,69,alliance|crisis|endorsement|strategy,1,0,3,2,0,11.27,10.47,0,0,0,0,0,0,0,29fc7ec05ac1b43747e6961504ff311c32531484
lfi,existing,aleatoire,43,post-audit-43,digital,31,true,true,74,15.2,53.5,2.2,0.129,president,1,17,true,6,1,0,3,5,77,crisis|endorsement|strategy,0,0,1,1,0,8.27,3.77,0,0,0,0,0,0,0,af26874730d20bffeb8650ba883077f0373a68b4
lfi,existing,aleatoire,44,post-audit-44,union,31,true,true,71,12.8,59.8,-0.2,-0.015,president,1,15,true,9,0,0,3,7,70,alliance|crisis|strategy,0,0,3,1,0,19.03,11.33,0,0,0,0,0,0,0,b19b1b1f896ea9dc57a36f25e8ffa4e33e203d8f
lfi,existing,aleatoire,45,post-audit-45,field_first,31,true,true,78,15.9,59.4,2.9,0.193,president,1,17,true,11,0,1,2,7,72,alliance|crisis|endorsement|strategy,0,0,0,0,0,16.62,6.94,0,0,0,0,0,0,0,a44cfaae767b4a1948f66cf8e8bccaceee5d45db
lfi,existing,aleatoire,46,post-audit-46,presidential,31,true,true,81,16.4,52.1,3.4,0.2,president,1,14,true,12,1,0,2,7,75,alliance|crisis|strategy,0,0,2,1,0,26.12,12.28,0,0,0,0,0,0,0,06667d5dd7db66f1720547fedef12180f9748715
lfi,existing,aleatoire,47,post-audit-47,rupture,29,true,false,68,13.6,43.4,0.6,0.04,runoff_defeat,1,17,true,8,0,0,5,5,71,alliance|crisis|endorsement|strategy,0,0,3,2,0,22.69,11.44,0,0,0,0,0,0,0,a997e456d45e60c0d17e98510a1e787522cf987b
lfi,existing,aleatoire,48,post-audit-48,digital,29,true,false,63,14,46.3,1,0.071,runoff_defeat,1,12,true,7,0,2,4,6,72,alliance|crisis|endorsement|strategy,0,0,1,1,0,11.59,5.88,0,0,0,0,0,0,0,a3a7882e29f520fdb15f168867c239b9caf324a5
lfi,existing,aleatoire,49,post-audit-49,union,29,true,false,67,14.5,41,1.5,0.088,runoff_defeat,1,11,true,8,0,0,2,5,72,alliance|crisis|endorsement|strategy,0,0,2,2,0,11.7,6.46,0,0,0,0,0,0,0,eae893888c5c5fbf261763be5882b5e8287b7a4f
lfi,existing,aleatoire,50,post-audit-50,field_first,31,true,true,79,16.3,51,3.3,0.22,president,1,17,true,7,0,0,3,6,68,alliance|crisis|endorsement|strategy,0,0,1,0,0,22.19,10.1,0,0,0,0,0,0,0,d82bd566e75143989407ac9f7c81a93d4acfa119
lfi,existing,aleatoire,51,post-audit-51,presidential,31,true,true,78,17.3,57.6,4.3,0.287,president,1,14,true,10,0,1,1,7,78,alliance|crisis|endorsement|strategy,1,0,1,1,0,16.23,11.76,0,0,0,0,0,0,0,275f3e0a13f69891851444f09869ab39e760cc8c
lfi,existing,aleatoire,52,post-audit-52,rupture,29,true,false,74,14.8,44.8,1.8,0.12,runoff_defeat,1,15,true,11,0,0,1,6,62,crisis|endorsement|strategy,1,0,0,0,0,21.08,10.65,0,0,0,0,0,0,0,0c436437f02ed74cdc36f77b7cdaa1a1db6da3fb
lfi,existing,aleatoire,53,post-audit-53,digital,31,true,true,76,14.6,50.6,1.6,0.107,president,1,18,true,7,0,0,0,6,79,alliance|crisis|endorsement|primary|strategy,0,0,0,0,0,15.23,9.8,0,0,0,0,0,0,0,61e622322dfd6d93f9dd53343d3bdc0376399f3d
lfi,existing,aleatoire,54,post-audit-54,union,29,true,false,75,16.5,46.7,3.5,0.233,runoff_defeat,1,14,true,11,0,0,1,6,67,alliance|crisis|endorsement|replacement|strategy,0,1,1,0,0,22.83,10.89,0,0,0,0,0,0,0,64489ca2b0f50218f3a83c411e3154af7d142913
lfi,existing,aleatoire,55,post-audit-55,field_first,29,true,false,71,15.2,49.7,2.2,0.147,runoff_defeat,1,14,true,10,1,0,1,6,70,alliance|crisis|endorsement|strategy,2,0,1,0,0,23.76,12.78,0,0,0,0,0,0,0,e2c28e6f4bca88641b7953dc056f4c9bf0271488
lfi,existing,aleatoire,56,post-audit-56,presidential,31,true,true,76,15.2,55.7,2.2,0.129,president,1,15,true,12,0,1,2,7,80,alliance|crisis|strategy,0,0,1,0,0,25.06,8.99,0,0,0,0,0,0,0,f983ae76a2781972d9bae251fc4ef1f69c132525
lfi,existing,aleatoire,57,post-audit-57,rupture,29,true,false,75,17.2,43.9,4.2,0.28,runoff_defeat,1,14,true,7,1,0,2,5,78,alliance|crisis|endorsement|replacement|strategy,0,2,1,1,0,12.6,7,0,0,0,0,0,0,0,be861a8b4a04b696de52f9ccf241ac310cadfe0c
lfi,existing,aleatoire,58,post-audit-58,digital,29,true,false,72,15.4,49.4,2.4,0.16,runoff_defeat,1,15,true,11,1,0,2,5,61,alliance|crisis|endorsement|strategy,2,0,1,0,0,17.43,10.23,0,0,0,0,0,0,0,c3a31b980214198178d0b7436e0e1332eea9d581
lfi,existing,aleatoire,59,post-audit-59,union,31,true,true,78,14.2,51.7,1.2,0.08,president,1,18,true,9,0,0,0,6,72,alliance|crisis|endorsement|strategy,1,0,1,0,0,18.16,6.01,0,0,0,0,0,0,0,cfdd59dceec0a97048f71851ccc73a88fa1e29e2
lfi,existing,prudent,0,post-audit-0,field_first,29,true,false,72,16,45,3,0.176,runoff_defeat,1,12,true,6,0,0,0,6,71,alliance|crisis|endorsement|strategy,0,0,0,0,0,18.48,11.32,0,0,0,0,0,0,0,7beadb0bfa7329fd87aebf2b0f933973197385b0
lfi,existing,prudent,1,post-audit-1,presidential,31,true,true,76,14.2,55.8,1.2,0.08,president,1,17,true,6,0,0,0,6,76,alliance|crisis|endorsement|strategy,0,0,1,1,0,16.34,8.43,0,0,0,0,0,0,0,f456e805b3e750b0883fecd905f3d5c962395e17
lfi,existing,prudent,2,post-audit-2,rupture,29,true,false,73,16.7,44.7,3.7,0.218,runoff_defeat,1,12,true,8,0,1,0,5,69,alliance|crisis|endorsement|strategy,0,0,1,0,0,19.46,15.06,0,0,0,0,0,0,0,4e0c484556710248da61a33a2fcadc88a192faf7
lfi,existing,prudent,3,post-audit-3,digital,31,true,true,78,15.1,50.8,2.1,0.124,president,1,16,true,4,0,0,2,6,78,crisis|endorsement|replacement|strategy,1,1,1,1,0,9.4,5.76,0,0,0,0,0,0,0,cf516d3bbc43198d304c279d0a6a38b053bbbdd5
lfi,existing,prudent,4,post-audit-4,union,29,true,false,74,16.2,45.9,3.2,0.213,runoff_defeat,1,13,true,6,0,0,1,5,69,alliance|crisis|endorsement|strategy,0,0,0,0,0,12.62,4.78,0,0,0,0,0,0,0,e99e5ced1e7e0a9cf1a0c3720778fc106aab75d7
lfi,existing,prudent,5,post-audit-5,field_first,29,true,false,77,18,44.5,5,0.333,runoff_defeat,1,12,true,7,0,0,1,6,65,alliance|crisis|endorsement|replacement|strategy,0,1,2,0,0,13.7,8.85,0,0,0,0,0,0,0,3000a23e2e57071af14689edf276427815d1c93e
lfi,existing,prudent,6,post-audit-6,presidential,31,true,true,83,17.7,57.7,4.7,0.313,president,1,16,true,9,0,1,1,6,75,alliance|crisis|endorsement|replacement|strategy,0,1,2,0,0,18.65,12.35,0,0,0,0,0,0,0,fdc9a47a300774f35c3b8adb28aebb1e453f53b4
lfi,existing,prudent,7,post-audit-7,rupture,29,true,false,75,16.3,47.7,3.3,0.194,runoff_defeat,1,12,true,7,0,0,0,6,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,15.66,11.29,0,0,0,0,0,0,0,077ee67b7f2618394c236b573462d70d8558652e
lfi,existing,prudent,8,post-audit-8,digital,31,true,true,81,17.2,57.8,4.2,0.28,president,1,15,true,6,0,0,2,6,73,alliance|crisis|endorsement|strategy,0,0,1,0,0,18.62,7.3,0,0,0,0,0,0,0,99f0dc6adde122d8e2b8946298e99b9486c62546
lfi,existing,prudent,9,post-audit-9,union,31,true,true,81,17.4,53.3,4.4,0.293,president,1,15,true,8,0,1,1,6,78,alliance|crisis|endorsement|strategy,1,0,0,0,0,17.76,10.1,0,0,0,0,0,0,0,0950fca38f793ac6356d1b995e7fd59dcff7d4a8
lfi,existing,prudent,10,post-audit-10,field_first,29,true,false,67,13.1,48.4,0.1,0.007,runoff_defeat,1,13,true,3,0,0,3,6,67,alliance|crisis|strategy,1,0,1,1,0,5.13,3.84,0,0,0,0,0,0,0,d8c027954dc5f35805bccbd53d2291a62c2a3ed8
lfi,existing,prudent,11,post-audit-11,presidential,31,true,true,76,14.3,54.4,1.3,0.087,president,1,17,true,12,0,1,1,6,78,crisis|endorsement|strategy,0,0,2,0,0,16.9,13.3,0,0,0,0,0,0,0,877c5993f36edb2a935d0c70d11170784001a6d4
lfi,existing,prudent,12,post-audit-12,rupture,31,true,true,82,18.3,58.6,5.3,0.353,president,1,16,true,5,0,0,1,6,79,alliance|crisis|endorsement|strategy,0,0,1,0,0,12.69,9.05,0,0,0,0,0,0,0,6b7d86d4f67cd58252b9a5252bab273a56d90da3
lfi,existing,prudent,13,post-audit-13,digital,31,true,true,80,16.5,52.7,3.5,0.206,president,1,17,true,8,0,0,3,5,68,crisis|endorsement|replacement|strategy,0,1,2,0,0,14.05,11.32,0,0,0,0,0,0,0,f08bd7d544618ac91c8720bf06cda386cc2b1e49
lfi,existing,prudent,14,post-audit-14,union,29,true,false,71,15.7,45.9,2.7,0.159,runoff_defeat,1,13,true,7,0,1,3,6,66,alliance|crisis|endorsement|strategy,1,0,2,2,0,14.69,7.13,0,0,0,0,0,0,0,07c07480cffda116ff844cd82171bf5ea3c4380c
lfi,existing,prudent,15,post-audit-15,field_first,31,true,true,87,19.6,55.9,6.6,0.388,president,1,19,true,9,0,0,2,5,70,alliance|crisis|endorsement|strategy,0,0,0,0,0,15.58,12.53,0,0,0,0,0,0,0,59d8d6c4dcac0a329bfe56ac61bb732e3339499d
lfi,existing,prudent,16,post-audit-16,presidential,31,true,true,75,13.7,52.7,0.7,0.047,president,1,16,true,12,0,1,1,5,73,alliance|crisis|endorsement|strategy,0,0,1,0,0,21.48,8.91,0,0,0,0,0,0,0,d8b61aefaac62afd457ca745c58716cbc1bb90b3
lfi,existing,prudent,17,post-audit-17,rupture,31,true,true,79,16.1,51,3.1,0.182,president,1,17,true,10,0,1,2,7,70,alliance|crisis|endorsement|strategy,1,0,2,1,0,19.62,10.7,0,0,0,0,0,0,0,83512289a8ae17b3b33af309fd700309aae40ceb
lfi,existing,prudent,18,post-audit-18,digital,31,true,true,85,18,51.2,5,0.263,president,1,17,true,6,0,0,2,6,76,alliance|crisis|endorsement|strategy,1,0,1,1,0,15.15,12.28,0,0,0,0,0,0,0,9fdf91109cc78b4c92f59ff213439c5e7f5cc0f8
lfi,existing,prudent,19,post-audit-19,union,31,true,true,75,13.6,53.9,0.6,0.04,president,1,18,true,8,0,0,1,6,78,alliance|crisis|endorsement|replacement|strategy,1,1,3,1,0,17.27,8.52,0,0,0,0,0,0,0,f2deea48a6ebabf324f0c9eeb5f1af9f5865954e
lfi,existing,prudent,20,post-audit-20,field_first,29,true,false,70,14.6,41.5,1.6,0.107,runoff_defeat,1,13,true,8,1,0,2,5,71,alliance|crisis|endorsement|strategy,0,0,4,1,0,22.89,14.25,0,0,0,0,0,0,0,439392afe6807e74409907d6198813db28d951ef
lfi,existing,prudent,21,post-audit-21,presidential,31,true,true,77,15.2,56.6,2.2,0.129,president,1,16,true,5,0,0,6,5,75,alliance|crisis|strategy,0,0,2,2,0,7.94,6.5,0,0,0,0,0,0,0,4f41294186a2bd2c0cc340b7406fbd89c28c6428
lfi,existing,prudent,22,post-audit-22,rupture,29,true,false,72,15.9,49.5,2.9,0.171,runoff_defeat,1,13,true,7,1,0,3,6,71,alliance|crisis|endorsement|strategy,0,0,0,0,0,14.83,6.39,0,0,0,0,0,0,0,4e9f8b83744cab01c4b62d0de672cc36fecc5e86
lfi,existing,prudent,23,post-audit-23,digital,31,true,true,80,17.6,54.6,4.6,0.271,president,1,18,true,3,0,0,0,5,73,alliance|crisis|endorsement|strategy,0,0,0,0,0,5.75,3.55,0,0,0,0,0,0,0,2267222eb4cb2cb4100a261720af5c45ae312b23
lfi,existing,prudent,24,post-audit-24,union,29,true,false,72,16.3,48.9,3.3,0.22,runoff_defeat,1,12,true,6,0,1,0,6,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,13.96,8.51,0,0,0,0,0,0,0,091d462cd2f1d6d77174fbc99f76642b72c8621c
lfi,existing,prudent,25,post-audit-25,field_first,29,true,false,77,17.8,43.9,4.8,0.282,runoff_defeat,1,12,true,5,0,0,0,6,73,alliance|crisis|endorsement|replacement|strategy,1,1,2,1,0,12.75,8.51,0,0,0,0,0,0,0,453a5d2925fba922fbb39c9b2d06ca49d4a38722
lfi,existing,prudent,26,post-audit-26,presidential,31,true,true,85,18.8,50.6,5.8,0.341,president,1,17,true,7,0,0,2,5,78,alliance|crisis|replacement|strategy,0,1,1,1,0,14.26,7.61,0,0,0,0,0,0,0,9f0c1236a118941726886bcbffd9209e218d66a4
lfi,existing,prudent,27,post-audit-27,rupture,25,false,false,54,12.6,,-0.4,-0.031,kingmaker,1,12,true,5,0,0,1,5,64,alliance|crisis|endorsement|strategy,0,0,0,0,0,7.21,2.2,0,0,0,0,0,0,0,d2b59b76421abc90cf07f6b93e7be297bf794642
lfi,existing,prudent,28,post-audit-28,digital,29,true,false,73,16.3,46.3,3.3,0.174,runoff_defeat,1,13,true,5,0,0,3,5,58,alliance|strategy,0,0,2,1,0,10.88,4.27,0,0,0,0,0,0,0,d8dfe44b9e3096ba236511657acdd057c5c9230d
lfi,existing,prudent,29,post-audit-29,union,29,true,false,69,14.4,44.9,1.4,0.093,runoff_defeat,1,13,true,10,0,1,2,6,71,alliance|crisis|endorsement|strategy,1,0,2,1,0,21.68,14.91,0,0,0,0,0,0,0,5a6e7c20d80743ae30bcc4f6ddbccd02f2710f23
lfi,existing,prudent,30,post-audit-30,field_first,31,true,true,80,18.5,63.8,5.5,0.324,president,1,16,true,5,0,1,5,6,75,alliance|crisis|endorsement|strategy,0,0,1,1,0,6.66,4.82,0,0,0,0,0,0,0,d5f7ee2b14c5937eb494c3375ab35e87756d0939
lfi,existing,prudent,31,post-audit-31,presidential,31,true,true,85,19.3,50.9,6.3,0.371,president,1,19,true,8,0,0,1,5,75,alliance|crisis|endorsement|strategy,0,0,1,0,0,19.15,13.05,0,0,0,0,0,0,0,f902bb9cd3e6f7559fcd0f7141fc648b23d27ef9
lfi,existing,prudent,32,post-audit-32,rupture,31,true,true,83,18.2,52.1,5.2,0.347,president,1,16,true,4,0,0,3,5,71,alliance|crisis|endorsement|strategy,0,0,1,1,0,9.58,6.32,0,0,0,0,0,0,0,4ed68928e56f96efb88a6454c5098bd70fc7d787
