partyId,partyKind,agent,seedIndex,seed,methodId,decisions,qualified,won,finalScore,firstRoundScore,secondRoundScore,progression,endingId,finalRank,achievementsUnlocked,valid,statementCount,contradictionCount,abruptReversalCount,actorMemoryEntries,activeRelationsAtEnd,opponentActionCount,opponentActionKinds,alliancesFormed,candidateReplacements,narrativeThreadsStarted,narrativeThreadsResolved,narrativeThreadsFailed,ideologyMovementTotal,ideologyMovementMax,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats,finalSignature
lfi,existing,aleatoire,0,post-audit-0,field_first,29,true,false,78,16.5,45.9,3.5,runoff_defeat,1,11,true,7,0,0,0,6,71,alliance|crisis|endorsement|strategy,2,0,0,0,0,15.98,10.42,0,0,0,0,0,0,0,677342542a2a798b2f2c3b146ecd7309abada2b3
lfi,existing,aleatoire,1,post-audit-1,presidential,31,true,true,80,15,56.9,2,president,1,18,true,7,0,0,0,6,76,alliance|crisis|endorsement|strategy,1,0,0,0,0,17.51,7.62,0,0,0,0,0,0,0,9820d36c00738dd84687483fac36a31e12183f8c
lfi,existing,aleatoire,2,post-audit-2,rupture,29,true,false,78,17.1,42.8,4.1,runoff_defeat,1,13,true,10,0,1,0,5,69,alliance|crisis|endorsement|strategy,0,0,1,0,0,26.83,18.18,0,0,0,0,0,0,0,11978099147adffcae1ce9fd39e76cbc18089a51
lfi,existing,aleatoire,3,post-audit-3,digital,29,true,false,70,14,44.2,1,runoff_defeat,1,14,true,4,0,0,4,6,69,alliance|crisis|endorsement|replacement|strategy,2,1,1,1,0,7.54,3.9,0,0,0,0,0,0,0,175937f5037131e65aa913bf1ba7682eb7a3460c
lfi,existing,aleatoire,4,post-audit-4,union,29,true,false,79,16.7,48.9,3.7,runoff_defeat,1,14,true,7,0,0,1,6,69,alliance|crisis|endorsement|strategy,2,0,0,0,0,8.05,2.34,0,0,0,0,0,0,0,d259e7846b50b8981f5414b872d0426cc0e847ae
lfi,existing,aleatoire,5,post-audit-5,field_first,29,true,false,75,16.8,47.7,3.8,runoff_defeat,1,13,true,8,2,0,3,7,75,alliance|crisis|endorsement|strategy,2,0,2,2,0,12.34,11.22,0,0,0,0,0,0,0,3ac200d7ddea568dec2a3c95d1b3ca9b5e74a4e7
lfi,existing,aleatoire,6,post-audit-6,presidential,29,true,false,78,16.4,49,3.4,runoff_defeat,1,13,true,9,0,0,2,5,63,alliance|crisis|strategy,2,0,2,0,0,22.15,18.72,0,0,0,0,0,0,0,d06ffef9a135655e1143a11f6150cfdbffbebec2
lfi,existing,aleatoire,7,post-audit-7,rupture,29,true,false,76,15.8,46,2.8,runoff_defeat,1,15,true,9,0,0,0,7,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,10.46,3.98,0,0,0,0,0,0,0,6513581623ca90223bd7aa88c1892833f22a7d3d
lfi,existing,aleatoire,8,post-audit-8,digital,29,true,false,75,15.7,48.7,2.7,runoff_defeat,1,14,true,8,0,0,1,6,67,alliance|crisis|endorsement|strategy,0,0,0,0,0,25.51,13.14,0,0,0,0,0,0,0,044e844068f3299d64c15dd71cc719dbb8ff85ed
lfi,existing,aleatoire,9,post-audit-9,union,31,true,true,81,17.4,52,4.4,president,1,16,true,11,1,2,1,6,78,alliance|crisis|endorsement|strategy,0,0,0,0,0,20.78,9.9,0,0,0,0,0,0,0,280a68009ed908d41b0105fc1f4e95832de41b23
lfi,existing,aleatoire,10,post-audit-10,field_first,31,true,true,79,15.1,56.8,2.1,president,1,17,true,6,0,0,3,6,73,alliance|crisis|strategy,0,0,1,1,0,11.15,9.02,0,0,0,0,0,0,0,6bf83099fc3fcaad33ffa1c91d4dfa059ea88585
lfi,existing,aleatoire,11,post-audit-11,presidential,31,true,true,78,15.9,51.8,2.9,president,1,15,true,13,0,1,0,7,77,alliance|crisis|endorsement|strategy,1,0,1,1,0,23.89,12.21,0,0,0,0,0,0,0,390f1a88b1cc680a00905e184326d8e549128276
lfi,existing,aleatoire,12,post-audit-12,rupture,31,true,true,78,16.4,56.2,3.4,president,2,15,true,4,0,0,2,6,75,alliance|crisis|endorsement|strategy,0,0,2,1,0,3.73,3.73,0,0,0,0,0,0,0,95aeaea4ace65ce99364ceeed3de40e688a44793
lfi,existing,aleatoire,13,post-audit-13,digital,31,true,true,86,17.8,55.5,4.8,president,1,17,true,10,1,0,3,6,70,alliance|crisis|endorsement|replacement|strategy,0,1,2,1,0,20.62,8.63,0,0,0,0,0,0,0,697d1ea535bbfb67f7a721a1cf463fb1da3f3f4c
lfi,existing,aleatoire,14,post-audit-14,union,29,true,false,71,15,45.8,2,runoff_defeat,1,12,true,7,0,1,3,7,66,alliance|crisis|endorsement|strategy,1,0,1,1,0,9.6,3.34,0,0,0,0,0,0,0,ab8a3beca6de9c7cd722f5b7acbefadb4c09a5d1
lfi,existing,aleatoire,15,post-audit-15,field_first,31,true,true,87,18.9,52.7,5.9,president,1,17,true,12,0,3,1,5,70,alliance|crisis|endorsement|strategy,0,0,0,0,0,21.23,13.15,0,0,0,0,0,0,0,333cf420e66b762c5b73e999a0b192af28168a22
lfi,existing,aleatoire,16,post-audit-16,presidential,31,true,true,77,13.9,55.2,0.9,president,1,19,true,11,1,0,1,5,73,alliance|crisis|endorsement|strategy,2,0,1,0,0,21.89,5.74,0,0,0,0,0,0,0,03bf6784a82e139fa0f60df7f5206a6690f791e6
lfi,existing,aleatoire,17,post-audit-17,rupture,29,true,false,68,14.3,47.6,1.3,runoff_defeat,1,15,true,8,1,0,3,6,61,alliance|crisis|strategy,0,0,1,1,0,16.97,12.9,0,0,0,0,0,0,0,feb775277bc7ad7bb17130b5ebc14a9d8a7d63a8
lfi,existing,aleatoire,18,post-audit-18,digital,31,true,true,89,18.1,50.4,5.1,president,1,18,true,10,0,1,0,6,76,alliance|crisis|endorsement|strategy,0,0,0,0,0,19.11,8.52,0,0,0,0,0,0,0,ffed0ac45b86794f13f5858e434ec70063adb961
lfi,existing,aleatoire,19,post-audit-19,union,31,true,true,77,13.9,60.9,0.9,president,1,17,true,9,0,0,2,7,79,alliance|crisis|endorsement|replacement|strategy,1,1,0,0,0,18.44,8.62,0,0,0,0,0,0,0,c59fa646013e786ebd04303a16c79ed9c461bb06
lfi,existing,aleatoire,20,post-audit-20,field_first,31,true,true,86,16.3,60.1,3.3,president,1,19,true,10,0,0,2,7,75,alliance|crisis|endorsement|strategy,2,0,2,0,0,21.33,7.17,0,0,0,0,0,0,0,4cb1388578a029c8bb8e107b3d939af5c46f83b9
lfi,existing,aleatoire,21,post-audit-21,presidential,31,true,true,84,16.2,56.1,3.2,president,1,19,true,9,0,0,3,5,76,alliance|crisis|strategy,0,0,1,1,0,19.19,11.56,0,0,0,0,0,0,0,e83ffa312756d88256ec9640740acb4bfd2a5693
lfi,existing,aleatoire,22,post-audit-22,rupture,31,true,true,83,15.9,51.6,2.9,president,1,20,true,10,1,0,2,6,79,alliance|crisis|endorsement|strategy,2,0,0,0,0,13.65,5.39,0,0,0,0,0,0,0,e760fcc9fd69a537822425e9edcbf05fd539fcdf
lfi,existing,aleatoire,23,post-audit-23,digital,31,true,true,85,17.5,54.3,4.5,president,1,19,true,5,0,1,0,5,73,alliance|crisis|endorsement|strategy,2,0,0,0,0,13.09,5.73,0,0,0,0,0,0,0,ae8b0f2412a4729b3533b3cc2f995f95db64bb0c
lfi,existing,aleatoire,24,post-audit-24,union,31,true,true,86,16.6,51.6,3.6,president,1,18,true,9,0,0,0,5,79,alliance|crisis|endorsement|strategy,2,0,1,1,0,21.1,11.25,0,0,0,0,0,0,0,a38f9f55f1b4e01ba314e72180ec524fddc9bcc8
lfi,existing,aleatoire,25,post-audit-25,field_first,29,true,false,83,18.8,44.8,5.8,runoff_defeat,1,11,true,7,1,0,0,6,74,alliance|crisis|endorsement|replacement|strategy,0,1,1,1,0,14.42,6.01,0,0,0,0,0,0,0,291478a11752ae9b57483f51fbc17bed062bd692
lfi,existing,aleatoire,26,post-audit-26,presidential,29,true,false,75,16.1,46.4,3.1,runoff_defeat,1,12,true,7,0,0,5,6,67,alliance|crisis|endorsement|strategy,0,0,2,2,0,14.42,5.47,0,0,0,0,0,0,0,275c4a103cf7cf066cdc324fa437219d92b43039
lfi,existing,aleatoire,27,post-audit-27,rupture,29,true,false,71,14.5,45.9,1.5,runoff_defeat,1,15,true,13,0,0,3,7,71,alliance|crisis|endorsement|strategy,0,0,3,1,0,26.51,13.65,0,0,0,0,0,0,0,db90a1fb89747eac8158d71e41b6797c6c8bcd61
lfi,existing,aleatoire,28,post-audit-28,digital,29,true,false,73,15.2,45.9,2.2,runoff_defeat,1,16,true,9,1,0,4,6,58,alliance|strategy,0,0,2,2,0,18.36,5.47,0,0,0,0,0,0,0,7873e9abc10abadb1352c28d6675f59e5798928c
lfi,existing,aleatoire,29,post-audit-29,union,29,true,false,72,14.6,46,1.6,runoff_defeat,1,13,true,11,0,1,2,7,71,alliance|crisis|endorsement|strategy,1,0,2,1,0,15.19,5.91,0,0,0,0,0,0,0,a99e6db0a42b0f4be31bb3b7e3094c3108e46aac
lfi,existing,aleatoire,30,post-audit-30,field_first,31,true,true,81,15.4,52,2.4,president,1,16,true,8,1,0,4,7,76,alliance|crisis|endorsement|strategy,0,0,2,1,0,15.66,4.13,0,0,0,0,0,0,0,b2bce57db22d8991e0d1d7b696222817c532ca07
lfi,existing,aleatoire,31,post-audit-31,presidential,31,true,true,92,19.7,52.3,6.7,president,1,18,true,8,0,1,0,7,75,alliance|crisis|endorsement|strategy,1,0,1,1,0,17.3,7.61,0,0,0,0,0,0,0,e4e0b357391e93f960d748d75677f7a6684809d9
lfi,existing,aleatoire,32,post-audit-32,rupture,31,true,true,93,19.1,53.7,6.1,president,1,19,true,9,0,0,1,5,71,alliance|crisis|endorsement|strategy,0,0,1,1,0,18.16,8.42,0,0,0,0,0,0,0,6a40c6d6d9a5973a832968367fa304cfa4c8453e
lfi,existing,aleatoire,33,post-audit-33,digital,31,true,true,79,14.8,54.4,1.8,president,1,18,true,5,0,0,0,6,79,alliance|crisis|endorsement|strategy,0,0,0,0,0,10.94,5.01,0,0,0,0,0,0,0,77c8385659369e0c11cb875ff0f382f0e9dcce84
lfi,existing,aleatoire,34,post-audit-34,union,31,true,true,79,15.3,53.2,2.3,president,1,16,true,8,0,1,1,6,70,alliance|crisis|endorsement|strategy,2,0,0,0,0,8.04,3.83,0,0,0,0,0,0,0,520986432191e134caf789b7d67a966e211c8866
lfi,existing,aleatoire,35,post-audit-35,field_first,29,true,false,70,14.6,44,1.6,runoff_defeat,2,11,true,9,0,1,1,6,66,alliance|crisis|endorsement|strategy,0,0,2,1,0,19.21,14.25,0,0,0,0,0,0,0,6e69a2b782af072746175bccd7cba2b6527f7bb4
lfi,existing,aleatoire,36,post-audit-36,presidential,31,true,true,84,15.8,51.9,2.8,president,1,18,true,10,0,0,3,5,71,alliance|crisis|endorsement|strategy,2,0,1,0,0,20.13,7.55,0,0,0,0,0,0,0,62f62a4e468d344431e1333b8bf64b8f7c51e3c8
lfi,existing,aleatoire,37,post-audit-37,rupture,31,true,true,87,17.5,64.1,4.5,president,1,18,true,8,0,0,0,7,80,crisis|endorsement|replacement|strategy,1,2,0,0,0,8.77,5.97,0,0,0,0,0,0,0,3e07fb3d8a8ef015e423042b761afe4af1128594
lfi,existing,aleatoire,38,post-audit-38,digital,31,true,true,87,17.6,56.8,4.6,president,1,19,true,9,0,0,0,7,76,alliance|crisis|endorsement|strategy,0,0,0,0,0,23.43,15.94,0,0,0,0,0,0,0,797d6ff609d77a68ccf65f8f34854ab5a803a1ec
lfi,existing,aleatoire,39,post-audit-39,union,31,true,true,81,16,59.7,3,president,1,17,true,12,1,0,3,7,73,alliance|crisis|endorsement|strategy,0,0,1,1,0,26.06,15.85,0,0,0,0,0,0,0,663b4ff82386ecfa595b4a38a377beee07894630
lfi,existing,aleatoire,40,post-audit-40,field_first,29,true,false,79,16.3,48.7,3.3,runoff_defeat,1,15,true,10,0,0,3,5,58,alliance|crisis|endorsement|strategy,0,0,2,1,0,24.85,11.5,0,0,0,0,0,0,0,9fdbe3af38bf7a0eb67af4ab2b3b350d41902152
lfi,existing,aleatoire,41,post-audit-41,presidential,31,true,true,70,14.2,53.3,1.2,president,1,16,true,9,0,3,1,5,67,alliance|crisis|strategy,0,0,0,0,0,16.5,8.8,0,0,0,0,0,0,0,1d74922bea6ef0e4709a433f734aa430ae4b48a5
lfi,existing,aleatoire,42,post-audit-42,rupture,29,true,false,75,16.7,49.1,3.7,runoff_defeat,1,11,true,8,0,1,3,6,69,alliance|crisis|endorsement|strategy,1,0,3,2,0,11.27,10.47,0,0,0,0,0,0,0,c7ae4d477d6a377418ac05345039e87cd9773e92
lfi,existing,aleatoire,43,post-audit-43,digital,31,true,true,79,16,54.4,3,president,1,19,true,6,1,0,3,5,77,crisis|endorsement|strategy,0,0,1,1,0,8.27,3.77,0,0,0,0,0,0,0,9640fdb12737e4d805b4342e7551f9666ed80976
lfi,existing,aleatoire,44,post-audit-44,union,31,true,true,71,12.8,59.8,-0.2,president,1,15,true,9,0,0,3,7,70,alliance|crisis|strategy,0,0,3,1,0,19.03,11.33,0,0,0,0,0,0,0,e36f79977a6fb7bacc0fbf37c2e74fdd10925709
lfi,existing,aleatoire,45,post-audit-45,field_first,31,true,true,83,16.5,60,3.5,president,1,17,true,11,0,1,2,7,72,alliance|crisis|endorsement|strategy,0,0,0,0,0,16.62,6.94,0,0,0,0,0,0,0,e618e8df98c78f7173ffa2782ed16a367da5b865
lfi,existing,aleatoire,46,post-audit-46,presidential,31,true,true,87,17.2,53,4.2,president,1,16,true,12,1,0,2,7,75,alliance|crisis|strategy,0,0,2,1,0,26.12,12.28,0,0,0,0,0,0,0,78dc58d7a923a96135c51fdf288bd2c532119734
lfi,existing,aleatoire,47,post-audit-47,rupture,29,true,false,70,13.7,43.7,0.7,runoff_defeat,1,17,true,8,0,0,5,5,71,alliance|crisis|endorsement|strategy,0,0,3,2,0,22.69,11.44,0,0,0,0,0,0,0,cb89bc387b1aa26a54d1f5d244c3509d0c8b828d
lfi,existing,aleatoire,48,post-audit-48,digital,29,true,false,65,14.1,46.6,1.1,runoff_defeat,1,12,true,7,0,2,4,6,72,alliance|crisis|endorsement|strategy,0,0,1,1,0,11.59,5.88,0,0,0,0,0,0,0,c6d9e4a6cd32e9189c55d6944fa844f2e9175edc
lfi,existing,aleatoire,49,post-audit-49,union,29,true,false,69,14.5,41.2,1.5,runoff_defeat,1,11,true,8,0,0,2,5,72,alliance|crisis|endorsement|strategy,0,0,2,2,0,11.7,6.46,0,0,0,0,0,0,0,3e0d00cda8f06f64b2705e59fa4d489273867a07
lfi,existing,aleatoire,50,post-audit-50,field_first,31,true,true,85,17.2,52,4.2,president,1,19,true,7,0,0,3,6,68,alliance|crisis|endorsement|strategy,0,0,1,0,0,22.19,10.1,0,0,0,0,0,0,0,cfd7d8ab07abe236858697f99848239744695c69
lfi,existing,aleatoire,51,post-audit-51,presidential,31,true,true,84,17.8,58.1,4.8,president,1,14,true,10,0,1,1,7,78,alliance|crisis|endorsement|strategy,1,0,1,1,0,16.23,11.76,0,0,0,0,0,0,0,c4a4efe3d511b38227969aef22da33a93d50dca7
lfi,existing,aleatoire,52,post-audit-52,rupture,29,true,false,77,15.2,45.3,2.2,runoff_defeat,1,15,true,11,0,0,1,6,62,crisis|endorsement|strategy,1,0,0,0,0,21.08,10.65,0,0,0,0,0,0,0,e14a7f78ad62a4fd13fd9de2e0d7a7bb52e9557b
lfi,existing,aleatoire,53,post-audit-53,digital,29,true,false,73,15.2,46.1,2.2,runoff_defeat,1,14,true,7,0,0,0,6,72,alliance|crisis|endorsement|primary|strategy,0,0,0,0,0,15.23,9.8,0,0,0,0,0,0,0,1c531d356a124a8a8b921be304c4f3755495a18f
lfi,existing,aleatoire,54,post-audit-54,union,29,true,false,80,17.1,47.4,4.1,runoff_defeat,1,15,true,11,0,0,1,6,67,alliance|crisis|endorsement|replacement|strategy,0,1,1,0,0,22.83,10.89,0,0,0,0,0,0,0,1e6b73941e28886e613f550001ff50b2e02d01ae
lfi,existing,aleatoire,55,post-audit-55,field_first,31,true,true,81,15.7,50.3,2.7,president,1,18,true,10,1,0,1,6,77,alliance|crisis|endorsement|strategy,2,0,1,0,0,23.76,12.78,0,0,0,0,0,0,0,b4a3d79055e91ca6722b7bc082140b4adee1f856
lfi,existing,aleatoire,56,post-audit-56,presidential,31,true,true,79,15.4,56,2.4,president,1,15,true,12,0,1,2,7,80,alliance|crisis|strategy,0,0,1,0,0,25.06,8.99,0,0,0,0,0,0,0,a4e9e932bafb25f09ca3ae21cd6a3e4585a42421
lfi,existing,aleatoire,57,post-audit-57,rupture,29,true,false,80,17.5,44.4,4.5,runoff_defeat,1,14,true,7,1,0,2,5,78,alliance|crisis|endorsement|replacement|strategy,0,2,1,1,0,12.6,7,0,0,0,0,0,0,0,fd43843fb63d1641897ab0ce5f55d0e500f8edfc
lfi,existing,aleatoire,58,post-audit-58,digital,31,true,true,83,16.2,50.2,3.2,president,1,20,true,11,1,0,2,5,69,alliance|crisis|endorsement|strategy,2,0,1,0,0,17.43,10.23,0,0,0,0,0,0,0,860dddfc54ae7a8d29c5003128570f0468399fef
lfi,existing,aleatoire,59,post-audit-59,union,31,true,true,80,14.4,52.2,1.4,president,1,18,true,9,0,0,0,6,72,alliance|crisis|endorsement|strategy,1,0,1,0,0,18.16,6.01,0,0,0,0,0,0,0,1f4a29a277fce158aa4e853107d828c307c0239c
lfi,existing,prudent,0,post-audit-0,field_first,29,true,false,77,16.7,45.9,3.7,runoff_defeat,1,12,true,6,0,0,0,6,71,alliance|crisis|endorsement|strategy,0,0,0,0,0,18.48,11.32,0,0,0,0,0,0,0,bcb3d68fcbf10175c08dbaa3a22652a25e503f4a
lfi,existing,prudent,1,post-audit-1,presidential,31,true,true,79,14.8,56.9,1.8,president,1,16,true,6,0,0,0,6,76,alliance|crisis|endorsement|strategy,0,0,1,1,0,16.34,8.43,0,0,0,0,0,0,0,50a1b5b69f2b0cfb762f8a77ff87a5d439e8dde0
lfi,existing,prudent,2,post-audit-2,rupture,29,true,false,79,17.3,45.5,4.3,runoff_defeat,1,13,true,8,0,1,0,5,69,alliance|crisis|endorsement|strategy,0,0,1,0,0,19.46,15.06,0,0,0,0,0,0,0,292ace86622797c9001fb4b75c21d58e503c6065
lfi,existing,prudent,3,post-audit-3,digital,31,true,true,83,16.1,51.8,3.1,president,1,16,true,4,0,0,2,6,78,crisis|endorsement|replacement|strategy,1,1,1,1,0,9.4,5.76,0,0,0,0,0,0,0,f6680adf4981e14a496cba6e00c333f2b76f5aad
lfi,existing,prudent,4,post-audit-4,union,29,true,false,80,17.2,47,4.2,runoff_defeat,1,13,true,6,0,0,1,5,69,alliance|crisis|endorsement|strategy,0,0,0,0,0,12.62,4.78,0,0,0,0,0,0,0,e5f89760da558b21f94abda8c10f0ffac9a6624d
lfi,existing,prudent,5,post-audit-5,field_first,29,true,false,85,18.9,45.5,5.9,runoff_defeat,1,14,true,7,0,0,1,6,65,alliance|crisis|endorsement|replacement|strategy,0,1,2,0,0,13.7,8.85,0,0,0,0,0,0,0,7034333e6bd58755a221f7c536b327c877de3c29
lfi,existing,prudent,6,post-audit-6,presidential,31,true,true,89,18.2,58.2,5.2,president,1,17,true,9,0,1,1,6,75,alliance|crisis|endorsement|replacement|strategy,0,1,2,0,0,18.65,12.35,0,0,0,0,0,0,0,14618ed612fc76276f8d1a260d29b4b525493997
lfi,existing,prudent,7,post-audit-7,rupture,29,true,false,81,16.9,48.4,3.9,runoff_defeat,1,13,true,7,0,0,0,6,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,15.66,11.29,0,0,0,0,0,0,0,48932d5ece73255c34924b63d0c3a51265689969
lfi,existing,prudent,8,post-audit-8,digital,31,true,true,87,17.9,58.6,4.9,president,1,16,true,6,0,0,2,6,73,alliance|crisis|endorsement|strategy,0,0,1,0,0,18.62,7.3,0,0,0,0,0,0,0,1b97df27fe9f2ca89b3de17cb6e5a82a2db5d2d7
lfi,existing,prudent,9,post-audit-9,union,31,true,true,87,18,53.9,5,president,1,16,true,8,0,1,1,6,78,alliance|crisis|endorsement|strategy,1,0,0,0,0,17.76,10.1,0,0,0,0,0,0,0,6ba117d86d0b9d37197e1187c071026e921e07b9
lfi,existing,prudent,10,post-audit-10,field_first,29,true,false,69,13.9,49.3,0.9,runoff_defeat,1,14,true,3,0,0,3,6,67,alliance|crisis|strategy,1,0,1,1,0,5.13,3.84,0,0,0,0,0,0,0,06352b014124c7c296209f3312a2e634b1fd3c97
lfi,existing,prudent,11,post-audit-11,presidential,31,true,true,79,14.9,57.1,1.9,president,1,16,true,12,0,1,1,6,78,crisis|endorsement|strategy,0,0,2,0,0,16.9,13.3,0,0,0,0,0,0,0,e8b219c7b47bbec029dd5b445b77272c5ae22156
lfi,existing,prudent,12,post-audit-12,rupture,31,true,true,90,19,59.4,6,president,1,18,true,5,0,0,1,6,79,alliance|crisis|endorsement|strategy,0,0,1,0,0,12.69,9.05,0,0,0,0,0,0,0,d0c103b0bae8e464ba61f5d6ee85ffc86e756ba1
lfi,existing,prudent,13,post-audit-13,digital,31,true,true,86,17.2,53.8,4.2,president,1,18,true,8,0,0,3,5,68,crisis|endorsement|replacement|strategy,0,1,2,0,0,14.05,11.32,0,0,0,0,0,0,0,ec4017a64d2429eff2377c637105ab00ad0c4248
lfi,existing,prudent,14,post-audit-14,union,29,true,false,76,16.4,46.7,3.4,runoff_defeat,1,13,true,7,0,1,3,6,66,alliance|crisis|endorsement|strategy,1,0,2,2,0,14.69,7.13,0,0,0,0,0,0,0,aac8a6d044288c70a5bb3b4726b4bff184437a5d
lfi,existing,prudent,15,post-audit-15,field_first,31,true,true,95,20.4,56.7,7.4,president,1,20,true,9,0,0,2,5,70,alliance|crisis|endorsement|strategy,0,0,0,0,0,15.58,12.53,0,0,0,0,0,0,0,708c674372e832054e25243d36f07f0751d76770
lfi,existing,prudent,16,post-audit-16,presidential,31,true,true,78,14.4,53.5,1.4,president,1,16,true,12,0,1,1,5,73,alliance|crisis|endorsement|strategy,0,0,1,0,0,21.48,8.91,0,0,0,0,0,0,0,bfa951531d1d844a81614a6459836880b809570a
lfi,existing,prudent,17,post-audit-17,rupture,31,true,true,85,16.9,51.9,3.9,president,1,19,true,10,0,1,2,7,70,alliance|crisis|endorsement|strategy,1,0,2,1,0,19.62,10.7,0,0,0,0,0,0,0,c459a4e33d0fb918556a0bd7c39aad22fcebd813
lfi,existing,prudent,18,post-audit-18,digital,31,true,true,91,18.4,51.7,5.4,president,1,17,true,6,0,0,2,6,76,alliance|crisis|endorsement|strategy,1,0,1,1,0,15.15,12.28,0,0,0,0,0,0,0,743b64cfca68dd214d16b83c5808cb0cbcf3a993
lfi,existing,prudent,19,post-audit-19,union,31,true,true,78,14.2,59.2,1.2,president,1,17,true,8,0,0,1,6,78,alliance|crisis|endorsement|replacement|strategy,1,1,3,1,0,17.27,8.52,0,0,0,0,0,0,0,2c7b9c7f3b09aebb4e54dafd526f97a11e3c9629
lfi,existing,prudent,20,post-audit-20,field_first,29,true,false,74,15.4,42.4,2.4,runoff_defeat,1,13,true,8,1,0,2,5,71,alliance|crisis|endorsement|strategy,0,0,4,1,0,22.89,14.25,0,0,0,0,0,0,0,8b3a638cfe4bf88cbe5cb741fb4259d9ef0bf4f5
lfi,existing,prudent,21,post-audit-21,presidential,31,true,true,80,15.7,57,2.7,president,1,16,true,5,0,0,6,5,76,alliance|crisis|strategy,0,0,2,2,0,7.94,6.5,0,0,0,0,0,0,0,bc1c026d72d7831ecef76fb96e70ff1c8e9cb2ca
lfi,existing,prudent,22,post-audit-22,rupture,31,true,true,83,16.5,50.2,3.5,president,1,19,true,7,1,0,3,6,79,alliance|crisis|endorsement|strategy,0,0,0,0,0,14.83,6.39,0,0,0,0,0,0,0,0c405b1c4c0b75583d7dc7092db936f6f709ff1f
lfi,existing,prudent,23,post-audit-23,digital,31,true,true,87,18.2,55.3,5.2,president,1,19,true,3,0,0,0,5,73,alliance|crisis|endorsement|strategy,0,0,0,0,0,5.75,3.55,0,0,0,0,0,0,0,cdac979642f9c51d7554b0080f411d32e1c56e74
lfi,existing,prudent,24,post-audit-24,union,29,true,false,77,16.7,49.6,3.7,runoff_defeat,1,12,true,6,0,1,0,6,71,alliance|crisis|endorsement|strategy,1,0,0,0,0,13.96,8.51,0,0,0,0,0,0,0,f6e36d8e61363eb13263e8377dec93be90475fcb
lfi,existing,prudent,25,post-audit-25,field_first,29,true,false,85,18.7,44.9,5.7,runoff_defeat,1,13,true,5,0,0,0,6,73,alliance|crisis|endorsement|replacement|strategy,1,1,2,1,0,12.75,8.51,0,0,0,0,0,0,0,1eeced212220f44ce1ceb7cf26eef1609c3dba6c
lfi,existing,prudent,26,post-audit-26,presidential,31,true,true,92,19.1,51,6.1,president,1,17,true,7,0,0,2,5,78,alliance|crisis|replacement|strategy,0,1,1,1,0,14.26,7.61,0,0,0,0,0,0,0,fc5f7081983193e094d5e28a33f2418109820006
lfi,existing,prudent,27,post-audit-27,rupture,25,false,false,56,13.1,,0.1,kingmaker,1,13,true,5,0,0,1,5,64,alliance|crisis|endorsement|strategy,0,0,0,0,0,7.21,2.2,0,0,0,0,0,0,0,1c0cf4736e2cec91e961ca9acc89e2703c0e8587
lfi,existing,prudent,28,post-audit-28,digital,29,true,false,79,17.1,47.2,4.1,runoff_defeat,1,13,true,5,0,0,3,5,58,alliance|strategy,0,0,2,1,0,10.88,4.27,0,0,0,0,0,0,0,d29fc33a094a33410849beda3025440b7e6dbc23
lfi,existing,prudent,29,post-audit-29,union,29,true,false,72,14.7,45.4,1.7,runoff_defeat,1,13,true,10,0,1,2,6,71,alliance|crisis|endorsement|strategy,1,0,2,1,0,21.68,14.91,0,0,0,0,0,0,0,8251e6e11bb88291da281b7e1fa1dc64db4afe25
lfi,existing,prudent,30,post-audit-30,field_first,31,true,true,89,19.4,64.6,6.4,president,1,17,true,5,0,1,5,6,75,alliance|crisis|endorsement|strategy,0,0,1,1,0,6.66,4.82,0,0,0,0,0,0,0,ab09e97834dbcda89730ba2dc836f630bb93da84
lfi,existing,prudent,31,post-audit-31,presidential,31,true,true,94,20.2,51.7,7.2,president,1,19,true,8,0,0,1,5,75,alliance|crisis|endorsement|strategy,0,0,1,0,0,19.15,13.05,0,0,0,0,0,0,0,eac013f583e66551c747e4f687fd882ddd343a20
lfi,existing,prudent,32,post-audit-32,rupture,31,true,true,90,19,53,6,president,1,17,true,4,0,0,3,5,71,alliance|crisis|endorsement|strategy,0,0,1,1,0,9.58,6.32,0,0,0,0,0,0,0,0eb784c37d624d2addbd0e4a8d9241ffc4f5d009
lfi,existing,prudent,33,post-audit-33,digital,29,true,false,75,15.3,45.3,2.3,runoff_defeat,1,12,true,5,0,0,0,6,70,alliance|crisis|endorsement|strategy,1,0,0,0,0,12.76,3.99,0,0,0,0,0,0,0,2d3c70040c6d7a2d3845a1093b782d3a7175a701
lfi,existing,prudent,34,post-audit-34,union,31,true,true,79,15.4,52.8,2.4,president,1,16,true,5,0,1,0,6,70,alliance|crisis|endorsement|strategy,1,0,0,0,0,7.85,4.71,0,0,0,0,0,0,0,5e0fd4a81db97c126720b33cf2a3c2523dee279c
lfi,existing,prudent,35,post-audit-35,field_first,29,true,false,79,16.5,49.5,3.5,runoff_defeat,1,13,true,9,0,0,1,6,66,alliance|crisis|endorsement|strategy,0,0,2,1,0,18.63,11.98,0,0,0,0,0,0,0,cf9ed14d4a97ef04f5283bfb89e509ff13729143
