partyId,agent,seedIndex,sourcePartyId,share,abstentionRate,leftShare,rightShare
ps,contrarien,17,reconquete_dissidence_21,7.1,0.29302807153448607,0.5440738409227546,0.45592615907724543
ps,contrarien,18,lfi,12.8,0.46,0.44680717187344443,0.5531928281265556
ps,contrarien,18,ps,10.5,0.3752553063030495,0.41326405054874293,0.5867359494512571
ps,contrarien,18,ecologistes,10.9,0.46,0.38169219892878514,0.6183078010712149
ps,contrarien,18,horizons,9.5,0.24699699216606844,0.3947943382465092,0.6052056617534908
ps,contrarien,18,lr,8.3,0.39247265660237984,0.4907663752163058,0.5092336247836942
ps,contrarien,18,reconquete,7.2,0.26272807153448613,0.6303918232105822,0.3696081767894178
ps,contrarien,18,nouvelle_energie,12.6,0.335394532788215,0.41678736338100225,0.5832126366189978
ps,contrarien,19,lfi,11.7,0.46,0.44416055009316524,0.5558394499068348
ps,contrarien,19,ps,9.8,0.40236674178234466,0.3990862895318563,0.6009137104681437
ps,contrarien,19,ecologistes,11.5,0.46,0.37729103066717684,0.6227089693328232
ps,contrarien,19,horizons,10.3,0.2505969921660684,0.39117832700939464,0.6088216729906053
ps,contrarien,19,lr,10.8,0.3960726566023799,0.4897823343302056,0.5102176656697943
ps,contrarien,19,reconquete,8.3,0.26632807153448607,0.6287631677113332,0.3712368322886668
ps,contrarien,19,nouvelle_energie,9.3,0.38899453278821505,0.47212701434170257,0.5278729856582974
ecologistes,aleatoire,0,lfi,13.3,0.30301687143500955,0.6014651910566924,0.3985348089433076
ecologistes,aleatoire,0,ps,12,0.16177271950121927,0.625490961759576,0.37450903824042403
ecologistes,aleatoire,0,renaissance,13.3,0.23359699216606838,0.47911346894143014,0.5208865310585699
ecologistes,aleatoire,0,lr,10.8,0.24046970355619818,0.40287078403392373,0.5971292159660763
ecologistes,aleatoire,0,rn,10.5,0.425266785515875,0.47856701263141765,0.5214329873685823
ecologistes,aleatoire,0,reconquete,4.6,0.44030053285801407,0.46191709505143375,0.5380829049485663
ecologistes,aleatoire,0,nouvelle_energie,7.3,0.22428775604841744,0.40150503453129494,0.5984949654687051
ecologistes,aleatoire,1,ps,12.7,0.20512517141879022,0.5483149250023814,0.45168507499761856
ecologistes,aleatoire,1,renaissance,12.3,0.40845743713794724,0.5511044670715152,0.44889553292848483
ecologistes,aleatoire,1,horizons,12,0.4442371492381537,0.5457824317584067,0.4542175682415933
ecologistes,aleatoire,1,lr,8.5,0.46,0.5412146729605254,0.4587853270394746
ecologistes,aleatoire,1,rn,10.8,0.46,0.5200366465983801,0.4799633534016199
ecologistes,aleatoire,1,reconquete,7.9,0.46,0.5290848788565806,0.4709151211434194
ecologistes,aleatoire,1,nouvelle_energie,9,0.46,0.5434085488038558,0.4565914511961442
ecologistes,aleatoire,2,lfi,11.9,0.34534097505239747,0.3252923977147484,0.6747076022852516
ecologistes,aleatoire,2,ps,12,0.24404933577977944,0.32121684216028834,0.6787831578397117
ecologistes,aleatoire,2,renaissance,10.2,0.438814300421197,0.4211679459924046,0.5788320540075954
ecologistes,aleatoire,2,horizons,12.5,0.46,0.4535655191274729,0.5464344808725271
ecologistes,aleatoire,2,lr,10.1,0.38757265660237983,0.5177301761903309,0.4822698238096691
ecologistes,aleatoire,2,reconquete,6.4,0.30782807153448605,0.5944789385038322,0.40552106149616785
ecologistes,aleatoire,2,nouvelle_energie,9.7,0.4231697076609171,0.502375364647467,0.497624635352533
ecologistes,aleatoire,3,ps,11,0.3831336464869478,0.39595614258393513,0.6040438574160649
ecologistes,aleatoire,3,ecologistes,12.3,0.39924829370866866,0.33476380434544695,0.665236195654553
ecologistes,aleatoire,3,renaissance,9.4,0.46,0.4743355759913179,0.5256644240086821
ecologistes,aleatoire,3,horizons,10.5,0.46,0.5024693162932377,0.49753068370676234
ecologistes,aleatoire,3,lr,9.9,0.3937726566023798,0.5613830982540451,0.4386169017459549
ecologistes,aleatoire,3,reconquete,7.6,0.3140280715344861,0.619432278858066,0.38056772114193405
ecologistes,aleatoire,3,nouvelle_energie,8.8,0.4293697076609171,0.5496394190627542,0.45036058093724585
ecologistes,aleatoire,4,lfi,10.2,0.36086581753003455,0.6245602656421169,0.37543973435788314
ecologistes,aleatoire,4,ps,11.3,0.1696444130395187,0.6687050544807412,0.33129494551925875
ecologistes,aleatoire,4,renaissance,8.7,0.30722910161038935,0.488164387839417,0.5118356121605829
ecologistes,aleatoire,4,horizons,11.6,0.2992697035561982,0.506686519214768,0.49331348078523196
ecologistes,aleatoire,4,rn,13.6,0.34787265660237987,0.4770879917877283,0.5229120082122717
ecologistes,aleatoire,4,reconquete,6.7,0.34134454299903594,0.45762364055458515,0.5423763594454148
ecologistes,aleatoire,4,nouvelle_energie,9.5,0.18538267339539619,0.43264889830032716,0.5673511016996728
ecologistes,aleatoire,5,ps,11,0.3304336464869478,0.3365461262011341,0.6634538737988659
ecologistes,aleatoire,5,ecologistes,10.2,0.3924178665525003,0.3388294126755971,0.6611705873244029
ecologistes,aleatoire,5,renaissance,7.5,0.46,0.4717153322356826,0.5282846677643174
ecologistes,aleatoire,5,horizons,11.5,0.46,0.499540331403603,0.500459668596397
ecologistes,aleatoire,5,lr,11.9,0.3910726566023799,0.5576752306578509,0.44232476934214915
ecologistes,aleatoire,5,reconquete,7.8,0.26132807153448606,0.6699360325769652,0.3300639674230348
ecologistes,aleatoire,5,nouvelle_energie,12.2,0.42666970766091716,0.5459331190483183,0.4540668809516817
ecologistes,aleatoire,6,lfi,12.9,0.46,0.4470894327994888,0.5529105672005112
ecologistes,aleatoire,6,ps,10.8,0.4087954461919777,0.4146199299417559,0.5853800700582441
ecologistes,aleatoire,6,ecologistes,13.4,0.43973688462534477,0.3615997230716883,0.6384002769283117
ecologistes,aleatoire,6,horizons,9.8,0.24819699216606841,0.39657294827838746,0.6034270517216125
ecologistes,aleatoire,6,lr,7.9,0.3936726566023798,0.49175400505157235,0.5082459949484277
ecologistes,aleatoire,6,reconquete,7.1,0.2639280715344861,0.6330508484395095,0.36694915156049046
ecologistes,aleatoire,6,nouvelle_energie,9.8,0.386594532788215,0.474112840604408,0.525887159395592
ecologistes,aleatoire,7,lfi,11.6,0.37611438992611057,0.6185401280303494,0.3814598719696506
ecologistes,aleatoire,7,ps,11.2,0.3097411790910366,0.6294166612938932,0.3705833387061068
ecologistes,aleatoire,7,renaissance,8.4,0.46,0.567962988709801,0.432037011290199
ecologistes,aleatoire,7,horizons,11.2,0.46,0.5342770584147163,0.4657229415852837
ecologistes,aleatoire,7,lr,9.8,0.34557265660237985,0.4049273229140318,0.5950726770859682
ecologistes,aleatoire,7,reconquete,5.8,0.3158280715344861,0.3904482240246363,0.6095517759753637
ecologistes,aleatoire,7,nouvelle_energie,11.1,0.4311697076609171,0.4823532990193687,0.5176467009806314
ecologistes,aleatoire,8,ps,11.9,0.3792336464869478,0.39654041880630264,0.6034595811936974
ecologistes,aleatoire,8,ecologistes,11,0.40176085564291597,0.3570029309707523,0.6429970690292477
ecologistes,aleatoire,8,renaissance,12.1,0.46,0.4812548875366994,0.5187451124633006
ecologistes,aleatoire,8,horizons,10,0.46,0.508196115170823,0.49180388482917703
ecologistes,aleatoire,8,lr,11.1,0.3898726566023799,0.56516960995802,0.43483039004198
ecologistes,aleatoire,8,reconquete,5.1,0.22012807153448608,0.6919099861879292,0.3080900138120708
ecologistes,aleatoire,8,nouvelle_energie,11.1,0.4254697076609172,0.5539740775682298,0.4460259224317702
ecologistes,aleatoire,9,ps,9,0.3802336464869478,0.3948174925049907,0.6051825074950092
ecologistes,aleatoire,9,ecologistes,12,0.4016168616546003,0.33490683726050974,0.6650931627394903
ecologistes,aleatoire,9,renaissance,11.3,0.46,0.47210025716003107,0.527899742839969
ecologistes,aleatoire,9,horizons,10.1,0.46,0.5001430259307961,0.49985697406920393
ecologistes,aleatoire,9,lr,8.9,0.34087265660237986,0.6233712020265455,0.3766287979734545
ecologistes,aleatoire,9,reconquete,9.3,0.2611280715344861,0.671628511548884,0.32837148845111597
ecologistes,aleatoire,9,nouvelle_energie,11.8,0.42646970766091713,0.5469431327408276,0.4530568672591724
ecologistes,aleatoire,10,lfi,12.4,0.33910824838981657,0.584229383544991,0.415770616455009
ecologistes,aleatoire,10,ps,9.4,0.24284628494703986,0.5680056657416744,0.43199433425832556
ecologistes,aleatoire,10,renaissance,8.7,0.1802969921660684,0.4566168268259134,0.5433831731740866
ecologistes,aleatoire,10,lr,9,0.2771697035561982,0.4592729363698821,0.5407270636301179
ecologistes,aleatoire,10,rn,12.5,0.411966785515875,0.4814937545236365,0.5185062454763635
ecologistes,aleatoire,10,reconquete,6.7,0.4270005328580141,0.46572646115591687,0.5342735388440831
ecologistes,aleatoire,10,nouvelle_energie,8.5,0.21098775604841746,0.40560357001226527,0.5943964299877347
ecologistes,aleatoire,11,lfi,12.9,0.34639649277047974,0.35833496695478173,0.6416650330452183
ecologistes,aleatoire,11,ps,11.7,0.2564737914348966,0.3521088646917131,0.6478911353082869
ecologistes,aleatoire,11,renaissance,8.9,0.4338497949464275,0.42195637430238553,0.5780436256976145
ecologistes,aleatoire,11,horizons,11.7,0.46,0.4549362306052052,0.5450637693947948
ecologistes,aleatoire,11,lr,9.7,0.3279726566023799,0.5814467917851842,0.4185532082148158
ecologistes,aleatoire,11,reconquete,3.7,0.24822807153448606,0.649897155439537,0.35010284456046303
ecologistes,aleatoire,11,nouvelle_energie,11.2,0.41356970766091716,0.504843402469991,0.49515659753000896
ecologistes,aleatoire,12,lfi,7.9,0.46,0.44998247713385475,0.5500175228661452
ecologistes,aleatoire,12,ps,11.2,0.4210625158141757,0.4219101152034873,0.5780898847965127
ecologistes,aleatoire,12,ecologistes,11.9,0.4538308179022461,0.3811128839317395,0.6188871160682605
ecologistes,aleatoire,12,renaissance,11.1,0.2682969921660684,0.4006878264574807,0.5993121735425193
ecologistes,aleatoire,12,lr,13.2,0.3251697035561982,0.47259528357309155,0.5274047164269084
ecologistes,aleatoire,12,reconquete,7.5,0.29402807153448607,0.5519983410715998,0.44800165892840016
ecologistes,aleatoire,12,nouvelle_energie,10.3,0.30898775604841744,0.45319727033785495,0.546802729662145
ecologistes,aleatoire,13,lfi,11.7,0.31763408150156824,0.4008690184810262,0.5991309815189738
ecologistes,aleatoire,13,ps,11.1,0.23011125123267803,0.411518271717931,0.588481728282069
ecologistes,aleatoire,13,renaissance,10.1,0.307194532788215,0.49186048261091325,0.5081395173890868
ecologistes,aleatoire,13,horizons,11.6,0.24948775604841744,0.519330970873604,0.480669029126396
ecologistes,aleatoire,13,lr,9.4,0.10178267339539623,0.6334212942433142,0.36657870575668583
ecologistes,aleatoire,13,rn,12.7,0.34986970766091713,0.5441236029203278,0.4558763970796722
ecologistes,aleatoire,13,reconquete,6.2,0.2865198402201497,0.6280886688672901,0.3719113311327099
ecologistes,aleatoire,14,lfi,12.6,0.24377196322741132,0.6571090918106742,0.34289090818932577
ecologistes,aleatoire,14,ps,9.2,0.22060882190794315,0.5965016182438049,0.4034983817561951
ecologistes,aleatoire,14,renaissance,12.8,0.1740969921660684,0.44432495119706855,0.5556750488029314
ecologistes,aleatoire,14,lr,10.6,0.23096970355619817,0.42279468168321555,0.5772053183167845
ecologistes,aleatoire,14,rn,9.8,0.415766785515875,0.4986455310567285,0.5013544689432715
ecologistes,aleatoire,14,reconquete,7,0.43080053285801406,0.48478516280385897,0.515214837196141
ecologistes,aleatoire,14,nouvelle_energie,10.6,0.2647877560484174,0.47349497423737114,0.5265050257626289
ecologistes,aleatoire,15,lfi,10.5,0.34817886543909166,0.5770354153230616,0.4229645846769384
ecologistes,aleatoire,15,ps,9.4,0.20255002723933313,0.6056085755905171,0.39439142440948294
ecologistes,aleatoire,15,renaissance,9.6,0.1873969921660684,0.4525311375525272,0.5474688624474728
ecologistes,aleatoire,15,lr,12.7,0.2342697035561982,0.4004637113737411,0.599536288626259
ecologistes,aleatoire,15,rn,10.8,0.419066785515875,0.47256182239957345,0.5274381776004265
ecologistes,aleatoire,15,reconquete,4.3,0.4341005328580141,0.4576435665117735,0.5423564334882265
ecologistes,aleatoire,15,nouvelle_energie,12.4,0.26808775604841745,0.454763896754044,0.5452361032459561
ecologistes,aleatoire,16,lfi,13.3,0.324228488634759,0.6301032101188527,0.36989678988114727
ecologistes,aleatoire,16,ps,12.1,0.18374111982045335,0.6563018944661746,0.3436981055338254
ecologistes,aleatoire,16,renaissance,9.6,0.3538291016103894,0.52819473243345,0.47180526756654995
ecologistes,aleatoire,16,horizons,8.1,0.24586970355619814,0.4442592429957759,0.5557407570042241
ecologistes,aleatoire,16,rn,11.9,0.3444726566023798,0.45615505294414577,0.5438449470558542
ecologistes,aleatoire,16,reconquete,6.3,0.337944542999036,0.4353529820445263,0.5646470179554737
ecologistes,aleatoire,16,nouvelle_energie,11.3,0.13198267339539618,0.37981473191067083,0.6201852680893292
ecologistes,aleatoire,17,lfi,9.9,0.29933364648694777,0.37864441979041796,0.621355580209582
ecologistes,aleatoire,17,ecologistes,11.1,0.24175114954912957,0.4343749948502974,0.5656250051497026
ecologistes,aleatoire,17,renaissance,10.2,0.20449699216606837,0.5855690038227191,0.41443099617728085
ecologistes,aleatoire,17,lr,10.6,0.31136970355619814,0.5586426858639224,0.4413573141360776
ecologistes,aleatoire,17,rn,11.5,0.44616678551587496,0.538917059130274,0.461082940869726
ecologistes,aleatoire,17,reconquete,9.1,0.46,0.5601642620337174,0.4398357379662826
ecologistes,aleatoire,17,nouvelle_energie,9.8,0.24518775604841742,0.6148129611849197,0.3851870388150803
ecologistes,aleatoire,18,lfi,13.2,0.2585336464869478,0.4900228439784238,0.5099771560215762
ecologistes,aleatoire,18,renaissance,10.7,0.3742954461919777,0.517295388362247,0.482704611637753
ecologistes,aleatoire,18,horizons,9.9,0.4064625158141757,0.5161093107095616,0.48389068929043844
ecologistes,aleatoire,18,lr,10.2,0.46,0.5167257661369683,0.4832742338630317
ecologistes,aleatoire,18,rn,11.5,0.46,0.5187655034206291,0.4812344965793709
ecologistes,aleatoire,18,reconquete,4,0.46,0.5229392455962569,0.47706075440374307
ecologistes,aleatoire,18,nouvelle_energie,11.8,0.46,0.5176187224913532,0.4823812775086468
ecologistes,aleatoire,19,lfi,12.5,0.46,0.5508610514019393,0.4491389485980607
ecologistes,aleatoire,19,ps,10,0.4216625158141757,0.5778045544418314,0.42219544555816857
ecologistes,aleatoire,19,ecologistes,12.2,0.46,0.620476314247492,0.37952368575250806
ecologistes,aleatoire,19,renaissance,8.4,0.17889699216606844,0.6659246972050501,0.3340753027949499
ecologistes,aleatoire,19,lr,12.3,0.32576970355619816,0.5296719079733838,0.4703280920266162
ecologistes,aleatoire,19,reconquete,7.8,0.2946280715344861,0.4480934915957777,0.5519065084042223
ecologistes,aleatoire,19,nouvelle_energie,9.5,0.3095877560484175,0.5462493633933996,0.4537506366066004
ecologistes,prudent,0,lfi,9.8,0.3390924510344948,0.6468416320455708,0.35315836795442923
ecologistes,prudent,0,ps,14.2,0.17187088844821516,0.6963673712664947,0.30363262873350527
ecologistes,prudent,0,renaissance,13.5,0.42536391898303105,0.5850128553292212,0.4149871446707788
ecologistes,prudent,0,horizons,8.2,0.46,0.5534071414685453,0.4465928585314547
ecologistes,prudent,0,lr,11.2,0.32947265660237984,0.4307307167777006,0.5692692832222994
ecologistes,prudent,0,reconquete,3.5,0.29972807153448605,0.4161338597998804,0.5838661402001196
ecologistes,prudent,0,nouvelle_energie,9.3,0.4150697076609171,0.5055308582400019,0.4944691417599981
ecologistes,prudent,1,lfi,10.5,0.3476336464869478,0.4254948402552882,0.5745051597447117
ecologistes,prudent,1,ecologistes,12.9,0.2506815168496433,0.42870930683239494,0.5712906931676051
ecologistes,prudent,1,renaissance,11.4,0.21279699216606837,0.5619213913410304,0.43807860865896964
ecologistes,prudent,1,lr,8.9,0.30966970355619816,0.5568522322571356,0.44314776774286435
ecologistes,prudent,1,rn,10.1,0.444466785515875,0.5339151486177497,0.4660848513822503
ecologistes,prudent,1,reconquete,3.7,0.45950053285801407,0.5545345288164234,0.4454654711835766
ecologistes,prudent,1,nouvelle_energie,12.9,0.2934877560484174,0.5602083442348847,0.43979165576511525
ecologistes,prudent,2,lfi,10.7,0.3470336464869478,0.5694560412368186,0.4305439587631814
ecologistes,prudent,2,ecologistes,10.3,0.25253792254385876,0.5667455272484839,0.4332544727515161
ecologistes,prudent,2,renaissance,10.3,0.21219699216606838,0.4354020173567986,0.5645979826432014
ecologistes,prudent,2,lr,9.2,0.30906970355619817,0.44292477577951006,0.5570752242204899
ecologistes,prudent,2,rn,12.1,0.443866785515875,0.4626960862838642,0.5373039137161357
ecologistes,prudent,2,reconquete,6.8,0.4589005328580141,0.4420068824538037,0.5579931175461963
ecologistes,prudent,2,nouvelle_energie,11.8,0.29288775604841744,0.43850715031087556,0.5614928496891245
ecologistes,prudent,3,lfi,9.5,0.3146336464869478,0.46971388514569146,0.5302861148543085
ecologistes,prudent,3,renaissance,9.6,0.3803954461919777,0.4875320827305983,0.5124679172694018
ecologistes,prudent,3,horizons,10.2,0.4125625158141757,0.48893699130331153,0.5110630086966885
ecologistes,prudent,3,lr,11.7,0.46,0.4890906184673849,0.5109093815326151
ecologistes,prudent,3,rn,11.3,0.46,0.48849760250680974,0.5115023974931903
ecologistes,prudent,3,reconquete,6.3,0.46,0.484684583279262,0.515315416720738
ecologistes,prudent,3,nouvelle_energie,11.1,0.46,0.4879720537428949,0.5120279462571051
ecologistes,prudent,4,lfi,11,0.46,0.5364048601435588,0.4635951398564412
ecologistes,prudent,4,ps,11.7,0.3975625158141757,0.5396762336455924,0.46032376635440764
ecologistes,prudent,4,ecologistes,13.2,0.42438630686338447,0.557509685066926,0.442490314933074
ecologistes,prudent,4,renaissance,9.7,0.24479699216606837,0.5447141984565683,0.4552858015434317
ecologistes,prudent,4,rn,11.8,0.35027265660237983,0.4752382107979086,0.5247617892020914
ecologistes,prudent,4,reconquete,4.6,0.34374454299903595,0.46748366689640997,0.53251633310359
ecologistes,prudent,4,nouvelle_energie,8.9,0.1377826733953962,0.41571476277723485,0.5842852372227652
ecologistes,prudent,5,lfi,12,0.22405861455263884,0.6599226332775012,0.3400773667224988
ecologistes,prudent,5,ps,10.2,0.16127522408084285,0.6103000838497262,0.3896999161502738
ecologistes,prudent,5,renaissance,8.7,0.303994532788215,0.5137549291479737,0.4862450708520263
ecologistes,prudent,5,horizons,8.6,0.19628775604841742,0.44063851951056976,0.5593614804894302
ecologistes,prudent,5,lr,8.2,0.1885826733953962,0.4385686779230017,0.5614313220769983
ecologistes,prudent,5,rn,12.5,0.3466697076609171,0.4662199356621655,0.5337800643378345
ecologistes,prudent,5,reconquete,8.4,0.3333198402201497,0.4429279190666834,0.5570720809333166
ecologistes,prudent,6,lfi,10.8,0.3027336464869478,0.5372566229558841,0.46274337704411594
ecologistes,prudent,6,renaissance,13,0.36849544619197766,0.5242602716182283,0.4757397283817717
ecologistes,prudent,6,horizons,13.9,0.40066251581417567,0.5230141248292928,0.47698587517070723
ecologistes,prudent,6,lr,9.3,0.46,0.5243768696011016,0.47562313039889836
ecologistes,prudent,6,rn,9.6,0.46,0.5253698156855371,0.4746301843144629
ecologistes,prudent,6,reconquete,2.7,0.46,0.5313121873215149,0.46868781267848514
ecologistes,prudent,6,nouvelle_energie,11.4,0.46,0.5256584700927882,0.4743415299072118
ecologistes,prudent,7,lfi,12,0.322690157802863,0.6391509901422054,0.36084900985779456
ecologistes,prudent,7,ps,8.2,0.22661572581071834,0.6231246619918251,0.37687533800817485
ecologistes,prudent,7,renaissance,9.8,0.3128291016103894,0.47879549535835475,0.5212045046416452
ecologistes,prudent,7,horizons,10.2,0.30486970355619813,0.504297696952324,0.49570230304767604
ecologistes,prudent,7,rn,11,0.3534726566023798,0.46500440560669887,0.5349955943933011
ecologistes,prudent,7,reconquete,7.7,0.346944542999036,0.4437012568669638,0.5562987431330362
ecologistes,prudent,7,nouvelle_energie,10.8,0.2309826733953962,0.452367721215588,0.547632278784412
ecologistes,prudent,8,lfi,10.2,0.26224295339682324,0.6430069109853003,0.3569930890146997
ecologistes,prudent,8,ps,10.3,0.2158921942887919,0.5764437932214268,0.4235562067785732
ecologistes,prudent,8,horizons,8.6,0.14479699216606837,0.4130910109909325,0.5869089890090675
ecologistes,prudent,8,lr,10.5,0.3496291016103894,0.4864848653280479,0.5135151346719521
ecologistes,prudent,8,rn,12.3,0.46,0.5080850273286315,0.4919149726713685
ecologistes,prudent,8,reconquete,9.5,0.46,0.4985074583476938,0.5014925416523062
ecologistes,prudent,8,nouvelle_energie,9.9,0.283194532788215,0.4244863691688689,0.575513630831131
ecologistes,prudent,9,lfi,10.3,0.33325425787565327,0.6571948432016163,0.34280515679838375
ecologistes,prudent,9,ps,10.9,0.18469241002993655,0.6989892726064261,0.30101072739357393
ecologistes,prudent,9,renaissance,9.5,0.4201559750459458,0.5997946701469113,0.40020532985308865
ecologistes,prudent,9,horizons,13.9,0.45456678551587504,0.569225082582514,0.43077491741748597
ecologistes,prudent,9,lr,8.4,0.36837265660237983,0.509593773052885,0.490406226947115
ecologistes,prudent,9,reconquete,7.1,0.23862807153448612,0.38652288621232284,0.6134771137876771
ecologistes,prudent,9,nouvelle_energie,10.1,0.4039697076609171,0.524521523249625,0.475478476750375
ecologistes,prudent,10,lfi,9.2,0.24027214223220636,0.6473623202015371,0.35263767979846294
ecologistes,prudent,10,ps,10.4,0.18814664123245026,0.585344090646245,0.41465590935375496
ecologistes,prudent,10,renaissance,11.4,0.1822969921660684,0.4564617096875211,0.5435382903124789
ecologistes,prudent,10,lr,10.8,0.2791697035561982,0.4618928704093291,0.538107129590671
ecologistes,prudent,10,rn,10,0.413966785515875,0.4850610005095037,0.5149389994904963
ecologistes,prudent,10,reconquete,7.3,0.4290005328580141,0.4697613770489517,0.5302386229510483
ecologistes,prudent,10,nouvelle_energie,12,0.21298775604841746,0.4102567509579041,0.589743249042096
ecologistes,prudent,11,lfi,13.2,0.30988530286599286,0.6057207724779691,0.39427922752203093
ecologistes,prudent,11,ps,8.1,0.16053935474471012,0.6172523072379682,0.3827476927620318
ecologistes,prudent,11,horizons,11.4,0.1500969921660684,0.4086089642834907,0.5913910357165093
ecologistes,prudent,11,lr,7.8,0.3549291016103894,0.48929497523751386,0.5107050247624861
ecologistes,prudent,11,rn,10.9,0.46,0.5138335119112454,0.4861664880887546
ecologistes,prudent,11,reconquete,5.2,0.46,0.503844031861361,0.49615596813863905
ecologistes,prudent,11,nouvelle_energie,13.1,0.338494532788215,0.4868316840928754,0.5131683159071245
ecologistes,prudent,12,lfi,8.4,0.34641375020051823,0.6452880673277659,0.3547119326722341
ecologistes,prudent,12,ps,12.9,0.25962244654714894,0.6514139707048594,0.3485860292951406
ecologistes,prudent,12,renaissance,11.5,0.43448547055260384,0.583297678937525,0.41670232106247496
ecologistes,prudent,12,horizons,10.3,0.46,0.5509112447806906,0.44908875521930935
ecologistes,prudent,12,lr,7.3,0.37747265660237983,0.4869748781125415,0.5130251218874585
ecologistes,prudent,12,reconquete,4.5,0.29772807153448605,0.4159637967590007,0.5840362032409994
ecologistes,prudent,12,nouvelle_energie,11.2,0.4130697076609171,0.5023207877944802,0.4976792122055198
ecologistes,prudent,13,lfi,10.1,0.3473823937589153,0.6447617391472173,0.35523826085278265
ecologistes,prudent,13,ps,13.6,0.2518084243265139,0.6519600613299543,0.3480399386700457
ecologistes,prudent,13,renaissance,10.1,0.4286770493218305,0.5833623450108218,0.41663765498917815
ecologistes,prudent,13,horizons,13.2,0.46,0.5509674467213636,0.44903255327863645
ecologistes,prudent,13,lr,8.8,0.37937265660237984,0.48688061203380184,0.5131193879661982
ecologistes,prudent,13,reconquete,2.8,0.2996280715344861,0.412370160576868,0.5876298394231321
ecologistes,prudent,13,nouvelle_energie,12.2,0.4149697076609171,0.5021466602820319,0.4978533397179681
ecologistes,prudent,14,lfi,8.3,0.46,0.550968171765977,0.449031828234023
ecologistes,prudent,14,ps,13.7,0.42116251581417574,0.5776544843385333,0.4223455156614667
ecologistes,prudent,14,ecologistes,12.3,0.46,0.6291166169676528,0.37088338303234725
ecologistes,prudent,14,renaissance,12.5,0.17839699216606839,0.6653362864497219,0.33466371355027813
ecologistes,prudent,14,lr,7.4,0.3252697035561982,0.5287039074098377,0.47129609259016225
ecologistes,prudent,14,reconquete,5.9,0.24412807153448607,0.39579651447419434,0.6042034855258056
ecologistes,prudent,14,nouvelle_energie,10.2,0.25908775604841744,0.5977313839422455,0.40226861605775455
ecologistes,prudent,15,lfi,11.3,0.29086907509744114,0.6090213241320208,0.3909786758679792
ecologistes,prudent,15,ps,11.2,0.19401303147969176,0.5936824700187034,0.40631752998129655
ecologistes,prudent,15,renaissance,11.5,0.1743969921660684,0.434684829610438,0.565315170389562
ecologistes,prudent,15,lr,9.2,0.2812697035561982,0.4643297764065595,0.5356702235934405
ecologistes,prudent,15,rn,12.2,0.416066785515875,0.4879803489228204,0.5120196510771796
ecologistes,prudent,15,reconquete,7.9,0.4311005328580141,0.4724261295774533,0.5275738704225468
ecologistes,prudent,15,nouvelle_energie,10,0.26508775604841744,0.4620831340767226,0.5379168659232774
ecologistes,prudent,16,lfi,10,0.33517746790191255,0.6456932273586592,0.3543067726413408
ecologistes,prudent,16,ps,12.5,0.23461071236875744,0.6522440216451739,0.3477559783548261
ecologistes,prudent,16,renaissance,11.3,0.4256646375635629,0.5869320647429728,0.41306793525702723
ecologistes,prudent,16,horizons,11.2,0.456766785515875,0.5565097935296855,0.44349020647031445
ecologistes,prudent,16,lr,10.7,0.3205726566023799,0.4370848946940918,0.5629151053059083
ecologistes,prudent,16,reconquete,4.3,0.2508280715344861,0.39668557022872003,0.60331442977128
ecologistes,prudent,16,nouvelle_energie,11.4,0.40616970766091715,0.511390399180565,0.48860960081943505
ecologistes,prudent,17,lfi,8.2,0.46,0.5137883940264377,0.4862116059735623
ecologistes,prudent,17,ps,11.1,0.36346251581417566,0.5200447322974399,0.47995526770256014
ecologistes,prudent,17,ecologistes,12.9,0.428734516895528,0.5308447762177482,0.46915522378225183
ecologistes,prudent,17,renaissance,11.7,0.12069699216606836,0.5892330005338386,0.41076699946616135
ecologistes,prudent,17,lr,7.6,0.1436826733953962,0.42413405138338806,0.575865948616612
ecologistes,prudent,17,rn,12.5,0.3517697076609171,0.4735292748755196,0.5264707251244805
ecologistes,prudent,17,reconquete,7.2,0.3384198402201497,0.46402911446097095,0.535970885539029
ecologistes,prudent,18,lfi,12.3,0.22890781453617212,0.6561903571245988,0.34380964287540117
ecologistes,prudent,18,ps,11.8,0.14557283400240886,0.6421940990245563,0.35780590097544374
ecologistes,prudent,18,renaissance,11.4,0.307294532788215,0.5034466563744024,0.49655334362559755
ecologistes,prudent,18,horizons,12.3,0.24958775604841743,0.4766059209392218,0.5233940790607782
ecologistes,prudent,18,lr,9.8,0.10188267339539622,0.36384800908147796,0.636151990918522
ecologistes,prudent,18,rn,10,0.3499697076609171,0.4519119220932444,0.5480880779067556
ecologistes,prudent,18,reconquete,4.1,0.2866198402201497,0.3702763660266494,0.6297236339733506
ecologistes,prudent,19,lfi,9.3,0.345415659133582,0.6467051168972219,0.3532948831027781
ecologistes,prudent,19,ps,10.5,0.25023490831297973,0.6510455922484234,0.3489544077515766
ecologistes,prudent,19,renaissance,11.7,0.4041040757297416,0.5933594081781901,0.4066405918218099
ecologistes,prudent,19,horizons,9.4,0.4479112163885498,0.56323723375902,0.43676276624098
ecologistes,prudent,19,lr,9.3,0.3158726566023799,0.4460485004575716,0.5539514995424284
ecologistes,prudent,19,reconquete,6.5,0.23612807153448606,0.3781809864488172,0.6218190135511827
ecologistes,prudent,19,nouvelle_energie,9.1,0.40146970766091716,0.5192241186553292,0.48077588134467075
